id	bits.on
0342_00009	13,14,15,25,26,32,44,53,60,89,99,115,128,134,144,151,184,204,212,214,222,241,259,260,269,274,280,285,288,351,400,426,437,458,460,461,471,473,492,499,517,528,539,540,547,548,566,591,618,626,690,693,694,696,709,711,714,746,753,757,772,782,793,813,818,822,829,832,863,873,874,936,937,948,964,968,983,998
0342_00025	13,15,20,25,26,44,53,60,64,82,89,99,115,134,144,153,184,205,207,214,222,231,250,269,274,280,285,288,331,343,351,361,389,400,416,458,470,473,492,494,499,540,547,566,567,586,618,626,663,690,696,698,726,727,757,762,772,782,793,795,802,806,818,822,850,874,877,936,948,961,968,1013
0342_00057	13,14,15,20,26,44,49,53,89,94,108,133,136,139,143,153,161,175,176,207,219,222,231,243,259,276,327,342,343,492,499,508,515,522,570,587,618,626,652,674,686,690,726,727,746,758,769,772,775,778,795,802,806,818,819,836,883,904,906,922,936,943,948,964,971,985,992,1004,1007,1009,1012,1014
0342_00108	20,62,94,153,283,391,480,497,508,530,556,626,662,727,752,755,778,781,803,826,918,948,976,994
0342_00146	20,62,94,107,145,153,196,207,231,329,359,390,508,531,626,707,727,778,826,948,994,1017,1022
0342_00172	20,39,49,94,107,153,196,207,390,439,447,508,527,531,626,727,749,802,948
0342_00263	20,52,94,107,141,153,207,236,254,406,454,465,481,508,544,626,727,802,868,948,994
0342_00340	20,94,107,113,131,134,153,207,426,480,508,511,516,602,626,673,727,948,994,998
0342_00353	20,39,49,94,107,118,141,153,207,297,481,508,527,626,635,727,802,852,948,949
0342_00376	77,127,134,153,154,207,224,226,259,286,305,336,350,353,369,381,390,476,481,515,550,626,640,647,787,836,849,968,991
0342_00586	38,67,71,91,134,178,202,205,220,223,245,289,298,306,352,367,368,371,405,455,494,506,508,515,551,553,582,613,648,655,662,663,727,948,950,968,981,1018
0342_00615	3,15,62,69,134,152,237,245,298,347,461,508,694,722,819,983,1012,1022
0342_00631	15,20,26,89,94,103,175,187,237,264,371,397,415,508,524,612,626,647,677,727,762,772,777,873,948,969
0342_00651	15,20,89,90,137,153,252,339,341,440,463,481,497,508,530,547,569,659,662,664,727,737,772,773,778,820,940,951,998,1008
0342_00709	20,94,240,350,508,510,536,626,727,909,1009
0342_00710	26,89,139,153,170,198,263,266,311,326,330,414,461,474,626,645,705,719,732,770,791,829,855,883,936
0342_00711	5,15,26,52,89,139,153,198,212,263,280,326,414,452,461,468,478,626,677,710,711,719,823,828,836,855,883,936,954
0342_00712	89,562,626,719,936,962
0342_00713	22,36,73,89,153,311,326,327,330,366,369,461,495,562,626,637,647,671,719,786,791,936,959,974
0342_00714	22,36,73,89,153,311,326,327,330,366,369,461,495,562,626,637,647,671,719,786,791,936,959,974
0342_00715	22,36,73,89,153,311,326,327,330,366,369,461,495,562,626,637,647,671,719,786,791,936,959,974
0342_00716	22,36,73,89,153,311,326,327,330,366,369,461,495,562,626,637,647,671,719,786,791,936,959,974
0342_00717	20,153,203,207,259,325,326,390,397,507,508,538,576,626,665,697,704,727,842,844,874,898,936,969
0342_00718	5,15,26,52,89,139,153,198,212,263,280,326,414,452,461,468,478,626,677,710,711,719,823,828,836,855,883,936,954
0342_00723	63,67,94,134,143,199,317,319,360,363,405,422,458,479,515,517,524,550,576,600,614,662,666,675,686,693,787,948,968,982,984,1017
0342_00758	20,24,36,38,52,64,68,72,87,94,107,118,134,141,153,158,182,190,207,215,256,260,270,286,307,319,328,347,389,404,481,508,515,533,578,579,626,635,640,680,685,727,744,820,968,989,1003
0342_00868	20,21,77,94,118,130,153,343,353,446,480,481,508,530,626,649,727,752,982
0342_01009	58,95,134,138,153,159,193,207,220,254,262,304,305,330,367,392,417,453,502,508,515,516,536,564,617,621,636,644,657,738,790,819,848,937,948,953,968,989,994,995,1014,1023
0342_01048	4,6,20,32,37,56,134,151,153,154,207,215,233,240,257,270,278,281,286,288,313,347,350,360,391,398,403,436,453,460,462,490,508,515,516,522,549,550,575,595,646,647,667,687,705,706,709,711,727,738,747,749,778,786,800,809,860,872,894,909,916,917,922,929,948,968,971,1009
0342_01124	2,15,24,25,26,35,55,62,69,89,92,93,108,120,134,136,153,163,164,176,179,184,194,198,207,215,219,220,230,236,238,245,250,254,260,265,266,268,273,274,285,294,297,301,313,318,327,341,347,353,355,376,382,391,416,425,438,461,466,467,473,474,477,485,492,503,508,521,534,548,549,552,562,563,569,574,583,601,604,626,631,651,655,673,682,697,704,709,719,726,732,756,761,766,767,782,786,795,802,813,819,825,829,830,834,837,840,848,855,869,873,883,884,885,887,897,906,916,917,918,924,933,934,936,945,947,948,964,968,973,974,978,979,984,994
0342_01201	15,17,20,26,45,60,80,89,92,99,110,119,146,153,159,207,220,222,228,231,236,243,270,285,288,314,331,337,343,360,366,371,459,470,479,492,494,499,508,516,526,530,553,566,567,586,609,618,619,621,623,626,630,637,650,655,670,688,690,698,726,727,762,765,772,795,802,806,808,818,836,936,948,961,964,970
0342_01202	15,20,26,44,58,60,77,89,94,128,136,153,159,161,173,175,207,222,229,231,243,244,270,276,278,285,318,332,343,366,371,382,401,439,453,480,492,499,501,508,516,530,584,605,609,618,621,626,655,670,686,690,726,727,746,758,762,769,772,795,802,806,818,836,871,883,922,927,933,936,941,948,957,964,971,983,1009
0342_01203	15,17,20,21,26,60,89,94,95,153,207,222,228,231,237,261,270,285,288,300,316,330,343,470,480,492,494,499,508,530,553,554,586,594,618,626,633,655,670,677,688,690,707,719,726,727,752,758,762,772,795,802,806,807,818,861,882,916,917,918,936,948,961,964
0342_01206	15,17,20,21,26,60,89,94,95,128,153,159,207,222,228,231,237,270,278,285,288,300,316,343,366,371,439,470,480,492,494,499,501,508,516,530,553,554,584,586,594,618,621,626,633,655,670,688,690,707,719,726,727,758,762,772,795,802,806,807,818,861,871,882,916,917,918,927,936,948,961,964
