id	url	source	comment	authors	name	missing information	mail
draft_24735	10.1016/j.jpba.2012.10.024		Submitted by Fangyuan Sun	Meng-Hua Liu, Xin Tong, Jin-Xu Wang, Wei Zou, Hui Cao, Wei-Wei Su	SQFZ_injection		
