id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0350_00037	Acetyl-DL-carnitine hydrochloride	C9H17NO4	0.637		missing SMILES		
0350_00851	γ-Aminobutyric acid	C4H9NO2	0.581		missing SMILES		
0350_00904	(RS)-Mevalonic acid lithium salt	C6H12O4	1.514		missing SMILES		
0350_00883	Hippuric acid	C9H9NO3	3.557		missing SMILES		
0350_00892	3-Indoleacetic acid	C10H9NO2	4.557		missing SMILES		
0350_00900	Pipecolinic acid	C6H11NO2	0.762		missing SMILES		
0350_00905	Orotic acid	C5H4N2O4	0.733		missing SMILES		
0350_00906	Phenylpyruvic acid	C9H8O3	3.253		missing SMILES		
0350_00849	Indole-3-propionic acid	C11H11NO2	4.938		missing SMILES		
0350_00894	Kynurenic acid	C10H7NO3	3.524		missing SMILES		
0350_00918	4,6-Dioxoheptanoic acid	C7H10O4	4.185		missing SMILES		
0350_00148	10-Undecenoic acid	C11H20O2	6.47		missing SMILES		
0350_00874	Xanthurenic acid	C10H7NO4	3.413		missing SMILES		
0350_00836	Indole-3-butyric acid	C12H13NO2	5.221		missing SMILES		
0350_00888	Indole-3-carboxaldehyde	C9H7NO	4.402		missing SMILES		
0350_00830	2-Hydroxyphenylacetic acid	C8H8O3	3.96		missing SMILES		
0350_00847	Tricarballylic acid	C6H8O6	1.44		missing SMILES		
0350_00159	9-Decenoic acid	C10H18O2	5.955		missing SMILES		
0350_00889	Indole-3-carboxylic acid	C9H7NO2	4.434		missing SMILES		
0350_00916	2-Furanacetic acid	C6H8O4	1.553		missing SMILES		
0350_00880	2,5-Furandicarboxylic acid	C6H4O5	2.449		missing SMILES		
0350_00103	2-Hydroxyhexadecanoic acid	C16H32O3	7.084		missing SMILES		
0350_00897	DL-Indole-3-lactic acid	C11H11NO3	4.302		missing SMILES		
0350_00085	Propionyl-L-carnitine	C10H19NO4	1.329		missing SMILES		
0350_00872	4-Pyridoxolactone	C8H7NO3	1.476		missing SMILES		
0350_00850	DL-Vanillactic acid lithium salt hydrate	C10H12O5	3.486		missing SMILES		
0350_00856	3-Methylcrotonyl Glycine	C7H11NO3	3.263		missing SMILES		
0350_00854	3-Hydroxyglutaric acid	C5H8O5	0.837		missing SMILES		
0350_00831	N-(2-Methylbutyryl)glycine	C7H13NO3	3.234		missing SMILES		
0350_00095	Stearoyl-L-carnitine	C25H49NO4	6.816		missing SMILES		
0350_00064	Decanoyl-L-carnitine	C17H33NO4	5.675		missing SMILES		
0350_00859	3-Hydroxysuberic Acid	C8H14O5	3.299		missing SMILES		
0350_00194	INOSINE	C10H12N4O5	1.966		missing SMILES		
0350_00195	INOSINE MONOPHOSPHATE	C10H13N4O8P	0.758		missing SMILES		
0350_00196	GUANOSINE	C10H13N5O5	1.992		missing SMILES		
0350_00197	THYMIDINE	C10H14N2O5	2.559		missing SMILES		
0350_00198	DEOXYADENOSINE MONOPHOSPHATE	C10H14N5O6P	0.803		missing SMILES		
0350_00199	TRYPTOPHAN	C11H12N2O2	3.206		missing SMILES		
0350_00200	NICOTINAMIDE MONONUCLEOTIDE	C11H15N2O8P	0.626		missing SMILES		
0350_00201	METHYLTHIOADENOSINE	C11H15N5O3S	3.169		missing SMILES		
0350_00202	N-ACETYLNEURAMINATE	C11H19NO9	0.617		missing SMILES		
0350_00203	N-ACETYLTRYPTOPHAN	C13H14N2O3	4.3		missing SMILES		
0350_00211	TAURINE	C2H7NO3S	0.56		missing SMILES		
0350_00217	GUANIDINOACETATE	C3H7N3O2	0.574		missing SMILES		
0350_00228	DIHYDROURACIL	C4H6N2O2	0.784		missing SMILES		
0350_00234	CREATININE	C4H7N3O	0.574		missing SMILES		
0350_00238	CREATINE	C4H9N3O2	0.603		missing SMILES		
0350_00243	GLUTAMINE	C5H10N2O3	0.56		missing SMILES		
0350_00248	PURINE	C5H4N4	1.307		missing SMILES		
0350_00249	HYPOXANTHINE	C5H4N4O	0.758		missing SMILES		
0350_00250	XANTHINE	C5H4N4O2	1.167		missing SMILES		
0350_00251	URATE	C5H4N4O3	0.811		missing SMILES		
0350_00253	GUANINE	C5H5N5O	1.992		missing SMILES		
0350_00254	THYMINE	C5H6N2O2	2.55		missing SMILES		
0350_00255	DIHYDROOROTATE	C5H6N2O4	0.662		missing SMILES		
0350_00256	PROLINE	C5H9NO2	0.617		missing SMILES		
0350_00259	PIPECOLATE	C6H11NO2	0.743		missing SMILES		
0350_00260	CYSTINE	C6H12N2O4S2	0.551		missing SMILES		
0350_00262	CITRULLINE	C6H13N3O3	0.574		missing SMILES		
