id	bits.on
0047_00007	4,13,15,42,44,46,74,89,93,95,114,119,134,193,226,234,238,245,252,318,347,392,404,422,425,435,442,443,461,471,485,508,515,516,522,534,549,576,578,586,630,656,681,683,700,704,705,747,748,778,786,813,858,863,877,941,948,968,987,999,1001,1005,1011,1022
0047_00008	15,16,20,25,26,64,72,85,87,89,134,141,148,153,211,222,233,235,242,245,255,278,280,287,315,326,351,357,393,399,400,413,436,469,499,506,508,513,515,517,566,603,610,626,643,675,704,727,733,755,763,766,768,772,774,819,821,822,836,850,866,886,898,926,936,948,960,968,991,1009,1019,1022
0047_00009	1,15,20,26,49,60,85,87,89,116,222,236,252,280,285,290,297,310,316,393,401,424,437,467,471,499,508,560,566,609,614,626,632,681,690,702,705,713,727,762,772,801,804,818,851,879,887,902,936,948,964,969,1022
0047_00011	15,25,26,72,85,89,109,134,141,148,222,245,254,255,291,297,311,315,343,348,351,357,399,400,452,472,477,499,508,513,566,586,595,601,603,703,728,755,768,772,787,801,836,841,875,944,948,963,968,969,1019,1022
0047_00013	20,50,51,62,64,94,101,137,153,154,172,186,283,295,312,321,391,396,441,480,481,508,530,588,626,727,741,752,778,826,850,864,897,948,976,994
0047_00014	20,31,38,68,80,81,96,106,134,181,185,211,223,241,251,300,320,331,337,347,356,367,397,405,408,413,420,437,442,486,487,508,510,515,525,530,548,549,550,571,580,610,618,686,705,727,728,732,733,754,758,807,809,814,835,841,850,862,905,909,911,925,948,960,968
0047_00021	1,4,11,15,26,41,42,50,54,89,109,134,159,173,175,182,201,222,253,276,285,286,318,331,347,353,374,378,419,437,444,446,461,473,478,496,512,524,534,537,540,549,550,557,561,626,631,666,686,705,709,713,717,739,764,778,838,891,893,905,936,948,968,989,994,1014,1016
0047_00022	15,20,21,25,26,36,61,72,85,89,117,129,134,139,141,148,153,208,216,222,245,255,302,305,313,315,326,351,357,358,399,401,408,449,458,472,499,508,513,566,603,626,627,648,649,681,713,727,733,749,751,755,768,772,782,801,836,852,855,862,898,926,948,968,973,1019,1022
0047_00023	15,73,81,89,116,134,183,245,272,298,332,380,381,385,393,405,419,464,487,508,524,543,550,585,618,651,667,683,686,688,706,725,772,898,905,948,968,1022
0047_00026	15,25,26,44,85,89,109,134,144,214,222,245,254,274,295,297,311,318,348,351,357,400,472,473,477,494,499,508,540,566,583,586,601,626,654,660,690,692,700,703,755,772,774,787,801,816,818,840,841,894,936,948,963,968,990,1022
0047_00031	34,134,153,154,207,224,226,227,279,350,353,369,381,390,476,515,516,539,550,626,640,647,658,659,802,867,904,906,934,940,948,968,998
0047_00032	1,15,26,29,39,60,68,85,89,92,116,134,171,201,222,251,257,276,285,294,315,325,398,415,467,482,494,499,515,550,557,566,591,621,626,634,640,648,676,727,733,748,769,772,811,828,830,879,908,936,939,947,948,963,964,968,979,993,1022
0047_00033	1,15,26,29,68,85,89,92,109,134,149,159,222,245,251,254,257,276,297,315,325,348,398,400,415,420,467,472,477,496,499,508,515,550,566,586,601,621,626,634,640,648,676,703,733,769,772,811,830,841,879,908,939,947,948,968,1022
0047_00034	1,15,26,29,55,68,85,89,92,134,180,189,222,240,251,257,267,276,305,315,316,325,341,358,362,398,415,430,467,491,499,515,550,566,574,596,621,626,634,636,640,648,650,676,733,769,772,801,811,830,855,866,879,908,909,913,939,947,948,968,1009,1022
0047_00036	15,20,25,26,36,61,72,85,89,102,129,134,139,141,148,153,205,211,222,233,245,255,305,315,326,350,351,357,358,399,408,413,469,499,508,513,517,523,527,566,603,610,626,640,681,704,727,730,755,766,768,772,774,790,801,819,822,836,852,855,862,898,926,936,948,968,1009,1019,1022
0047_00038	4,20,21,49,94,107,134,136,139,153,197,207,257,267,270,281,308,350,508,550,558,613,626,627,647,651,727,790,802,948,968,989
0047_00041	20,50,57,62,64,93,94,101,137,153,154,159,177,207,229,231,256,281,283,312,361,390,480,481,486,487,508,514,530,549,571,581,610,626,627,635,727,729,744,752,759,778,787,795,811,826,850,864,884,891,948,969,976,980,994,1023
