id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0010_00002	1,2dioleoyl_GLP_Na	C42H79O10P	15.7		missing SMILES		
0010_00008	1-palmitoyl-sn-glycero-3PC	C24H50NO7P	5.9		missing SMILES		
0010_00010	5alfa-colestane	C27H48	9.2		missing SMILES		
0010_00011	arachidic acid	C20H40O2	13.9		missing SMILES		
0010_00012	BehenicAcid	C22H44O2	15.8		missing SMILES		
0010_00013	betaSitosterolglucoside	C35H60O6	12.6		missing SMILES		
0010_00022	Chol_Epoxide	C27H46O2	12.8		missing SMILES		
0010_00023	Cholestanol	C27H48O	11.3		missing SMILES		
0010_00024	CHOLESTEROL	C27H46O	15.3		missing SMILES		
0010_00025	cis-11-eicosenoic acid	C20H38O2	12.2		missing SMILES		
0010_00028	Decanoic acid	C10H20O2	0		missing SMILES		
0010_00032	ergosterol	C28H44O	14.2		missing SMILES		
0010_00034	Free-CAR	C7H15NO3	1.2		missing SMILES		
0010_00040	glyceryltrioleate	C57H104O6	24.2		missing SMILES		
0010_00041	glyceryltripalmitate	C51H98O6	24.2		missing SMILES		
0010_00043	glyceryltristearate	C57H110O6	24.9		missing SMILES		
0010_00045	HDCA	C24H40O4	2.1		missing SMILES		
0010_00046	lanosterol	C30H50O2	15		missing SMILES		
0010_00048	lignoceric acid	C24H48O2	17.8		missing SMILES		
0010_00049	linoleic acid	C18H32O2	8.9		missing SMILES		
0010_00050	linolenic acid	C18H30O2	7.8		missing SMILES		
0010_00051	lupeol	C30H50O	15.2		missing SMILES		
0010_00052	margaric acid	C17H34O2	11		missing SMILES		
0010_00053	MCA	C24H40O5	1.9		missing SMILES		
0010_00055	MirysticAcid	C14H28O2	8		missing SMILES		
0010_00056	Octanoic acid	C8H16O2	1.4		missing SMILES		
0010_00058	oleic_acid	C18H34O2	10.3		missing SMILES		
0010_00060	palmitic_acid	C16H32O2	9.9		missing SMILES		
0010_00061	palmitoleic_acid	C16H30O2	8.4		missing SMILES		
0010_00063	PS	C3H8NO6P	14.9		missing SMILES		
0010_00064	StearicAcid	C18H36O2	12		missing SMILES		
0010_00069	T-LCA	C12H16FNO3	2		missing SMILES		
0010_00070	tripentadecanoate TG15:0	C54H104O6	23.8		missing SMILES		
0010_00073	uvaol	C20H38O11	7.6		missing SMILES		
