id	name	method.type	source	url	pmid	authors	missing information	comment	model.flags
0039	CS21	RP	PredRet	https://doi.org/10.1016/j.foodchem.2021.129757		Low et al.			ESSENTIAL_METADATA_FEATURES_UNAVAILABLE
