id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0136_00001	(2-AMINOETHYL)PHOSPHONATE	C2H8NO3P	1.22		missing SMILES		
0136_00002	1-HYDROXY-2-NAPHTHOATE	C11H8O3	14.1		missing SMILES		
0136_00004	3-(2-HYDROXYPHENYL)PROPANOATE	C9H10O3	6.28		missing SMILES		
0136_00007	3-METHYLCROTONYL-COA	C26H42N7O17P3S	8.78		missing SMILES		
0136_00009	4-ACETAMIDOBUTANOATE	C6H11NO3	1.38		missing SMILES		
0136_00010	4-HYDROXY-2-QUINOLINECARBOXYLIC ACID	C10H7NO3	5.96		missing SMILES		
0136_00011	4-PYRIDOXATE	C8H9NO4	3.81		missing SMILES		
0136_00014	ADENINE	C5H5N5	1.89		missing SMILES		
0136_00015	ANILINE-2-SULFONIC ACID	C6H7NO3S	2.03		missing SMILES		
0136_00016	AZELAIC ACID	C9H16O4	1.41		missing SMILES		
0136_00020	CITRAMALATE	C5H8O5	1.31		missing SMILES		
0136_00024	DETHIOBIOTIN	C10H18N2O3	8.17		missing SMILES		
0136_00029	FORMYL-L-METHIONYL PEPTIDE	C6H11NO3S	2.14		missing SMILES		
0136_00030	GLYCERALDEHYDE 3-PHOSPHATE DIETHYL ACETAL	C7H17O7P	1.41		missing SMILES		
0136_00037	HYPOXANTHINE	C5H4N4O	1.38		missing SMILES		
0136_00038	INDOLE-3-ACETAMIDE	C10H10N2O	11.92		missing SMILES		
0136_00039	INDOXYL SULFATE	C8H7NO4S	5.76		missing SMILES		
0136_00041	INOSINE 5'-MONOPHOSPHATE	C25H53N4O8PSi5	1.17		missing SMILES		
0136_00046	LUMICHROME	C12H10N4O2	13.06		missing SMILES		
0136_00047	MELATONIN	C13H16N2O2	14.39		missing SMILES		
0136_00048	N6-(DELTA2-ISOPENTENYL)-ADENINE	C10H13N5	15.43		missing SMILES		
0136_00049	N-ACETYL-DL-GLUTAMIC ACID	C7H11NO5	1.36		missing SMILES		
0136_00050	N-ACETYL-DL-METHIONINE	C7H13NO3S	2.97		missing SMILES		
0136_00055	N-ACETYLSEROTONIN	C12H14N2O2	10.17		missing SMILES		
0136_00056	OMEGA-HYDROXYDODECANOIC ACID	C12H24O3	16.33		missing SMILES		
0136_00058	PTERIN	C6H5N5O	1.41		missing SMILES		
0136_00059	PURINE	C5H4N4	1.74		missing SMILES		
0136_00061	RIBOFLAVIN	C17H20N4O6	11.88		missing SMILES		
0136_00063	TAURINE	C2H7NO3S	1.26		missing SMILES		
0136_00065	URATE	C5H4N4O3	1.36		missing SMILES		
0136_00069	URIDINE-5-MONOPHOSPHATE	C9H13N2O9P	1.17		missing SMILES		
0136_00070	XANTHINE	C5H4N4O2	1.36		missing SMILES		
0136_00072	XANTHURENIC ACID	C10H7NO4	1.36		missing SMILES		
