id	bits.on
draft_79318_00012	20,80,94,153,312,347,441,484,507,508,544,727,762,827,850,886,948,958,989
draft_79318_00022	20,95,119,134,198,220,260,315,343,347,473,506,508,514,516,520,522,542,550,551,566,575,587,686,694,727,737,812,817,850,914,948,968,992
draft_79318_00035	58,130,153,207,256,315,422,474,503,508,516,550,562,729,802,809,850,908,946,948,953
draft_79318_00037	6,15,20,57,68,77,78,81,89,96,111,116,126,134,153,170,209,245,256,260,270,272,278,335,343,357,360,366,372,385,393,405,430,434,454,459,467,473,487,495,501,503,506,508,510,515,516,524,530,534,550,563,567,585,624,679,719,725,727,789,816,829,830,832,843,847,869,897,898,913,922,948,964,967,968,981,996
draft_79318_00042	15,16,20,25,26,109,134,145,148,164,171,211,220,222,237,300,304,484,499,508,526,539,551,576,603,645,652,727,762,801,843,850,881,948,951,1022
draft_79318_00058	15,26,42,48,61,89,115,131,134,179,188,206,278,291,351,389,413,415,417,433,451,475,492,517,580,643,669,706,711,747,760,774,869,877,892,964,967
draft_79318_00061	60,96,129,134,145,278,300,304,421,481,487,491,508,514,550,578,627,741,825,829,850,881,968,1010
draft_79318_00067	15,26,34,57,61,89,97,115,133,134,188,278,306,389,415,417,461,469,475,515,517,566,582,603,628,670,706,724,736,747,752,760,786,892,908,953,956,964,967,974,1009
draft_79318_00079	15,64,79,90,118,134,138,153,172,175,226,233,249,259,270,275,278,281,302,393,405,408,425,444,453,508,524,541,545,550,553,580,603,651,657,661,662,738,747,783,815,854,875,889,891,916,938,945,968,976,989
draft_79318_00081	4,134,148,201,226,304,315,347,353,362,366,515,516,538,549,550,626,640,666,669,705,712,735,778,825,850,858,931,948,968,970,990,999
draft_79318_00087	15,16,73,81,89,93,116,134,183,259,272,298,311,380,385,393,405,419,430,473,487,505,508,524,543,550,568,585,618,630,670,683,700,713,723,725,738,758,850,950,968
draft_79318_00089	15,73,81,89,116,134,175,183,237,272,298,371,380,385,393,405,419,487,524,543,550,585,620,651,666,683,686,725,752,772,928,929,937,948,968
draft_79318_00090	15,24,73,81,89,116,134,138,171,175,187,237,272,280,297,378,380,385,393,405,419,437,487,550,566,585,683,720,725,772,782,823,846,948,949,968,983
draft_79318_00103	15,20,49,89,138,203,237,280,297,387,396,437,508,674,704,725,727,772,892,912,948,983
draft_79318_00113	13,20,31,35,55,68,96,129,134,144,153,180,191,195,211,214,216,223,252,259,266,281,300,309,318,334,336,347,367,381,482,487,508,509,515,516,517,533,540,549,550,577,590,600,606,644,678,686,696,703,715,719,722,725,727,730,762,767,781,850,897,898,925,945,948,955,968,982,1001
