id	bits.on
draft_52580_00001	53,96,134,145,167,207,208,224,390,421,442,487,516,550,601,626,628,647,694,725,802,891,920,948,956,968,994,998
draft_52580_00002	13,96,134,145,167,207,257,274,390,421,487,514,516,550,601,617,626,631,647,725,802,891,948,958,968,994,998,1002
draft_52580_00003	15,106,110,134,175,181,237,285,345,386,389,405,493,524,593,612,652,697,783,788,816,860,920,954,983,986,1022
draft_52580_00004	20,79,96,115,134,145,203,207,298,313,410,421,483,487,508,516,550,553,727,802,881,897,898,931,948,968,990,994,998
draft_52580_00005	17,26,115,122,134,149,153,207,226,227,239,246,253,270,279,281,310,363,390,471,515,516,522,527,550,558,620,626,640,647,669,676,715,733,787,802,819,946,947,948,968,970,989,995,1019
draft_52580_00006	48,96,134,144,145,167,207,257,390,421,487,514,535,548,550,601,602,614,626,631,647,670,750,802,827,911,948,968
draft_52580_00007	15,20,28,79,115,132,134,185,207,278,290,313,422,445,460,461,470,483,508,515,516,550,553,574,634,635,642,655,727,802,881,897,910,948,968,973,994,998,1012
draft_52580_00008	63,73,89,96,134,145,168,245,264,341,380,421,458,461,487,506,508,514,521,534,550,592,662,671,675,683,707,815,836,900,935,936,968
draft_52580_00009	62,87,96,134,141,145,153,207,230,270,363,421,481,487,550,558,588,676,802,917,948,968,989
draft_52580_00010	4,15,35,40,110,134,144,153,169,170,194,201,206,207,224,227,245,251,277,292,335,346,347,390,408,412,417,442,487,506,508,516,550,584,624,626,636,639,649,662,705,708,709,714,766,779,781,786,797,800,813,818,832,948,968,977,998,1004,1022
draft_52580_00011	15,24,87,91,96,134,141,153,185,207,270,278,281,290,422,445,461,481,496,515,550,642,768,797,802,873,910,917,927,948,968,973,989,1012
draft_52580_00012	45,62,96,126,134,144,145,153,221,270,333,421,436,481,487,550,588,590,870,893,898,948,968,977
draft_52580_00013	15,62,96,134,145,148,153,175,190,233,270,333,356,421,450,451,487,524,550,586,588,612,662,838,861,888,889,968,972,994,1009,1012
draft_52580_00014	1,4,11,15,26,41,42,50,54,89,109,134,159,173,175,182,201,222,253,276,285,286,318,331,347,353,374,378,419,437,444,446,461,473,478,496,512,524,534,537,540,549,550,557,561,626,631,666,686,705,709,713,717,739,764,778,838,891,893,905,936,948,968,989,994,1014,1016
draft_52580_00015	62,96,134,145,153,207,230,270,421,472,487,516,550,558,585,588,592,594,635,802,948,953,968,989,994,998,1020
draft_52580_00016	15,20,89,94,95,96,99,118,134,145,151,185,212,266,272,298,307,345,347,355,359,394,421,445,460,466,478,487,508,524,550,551,580,626,653,677,686,692,709,714,727,729,762,772,849,877,886,897,898,933,948,964,968
draft_52580_00017	15,18,32,57,73,89,94,96,134,145,233,260,298,308,380,383,421,461,484,487,550,556,559,581,592,655,662,682,707,782,783,873,912,914,948,968
draft_52580_00018	1,15,35,39,40,69,89,134,144,153,163,169,170,180,186,187,194,206,207,224,227,251,292,326,331,346,347,370,390,394,408,412,413,432,442,487,498,516,540,550,564,573,624,626,649,705,708,714,779,781,800,813,898,908,936,948,968,977
draft_52580_00019	1,4,11,15,26,42,89,134,140,175,182,191,201,222,245,260,267,269,286,302,347,353,373,394,398,423,452,461,485,496,508,512,524,534,540,549,550,555,565,595,626,666,681,686,705,709,724,727,768,778,806,830,838,843,853,855,898,906,940,943,948,951,954,968,989,1016,1022
draft_52580_00020	5,15,24,91,134,153,185,189,207,270,278,279,281,286,290,363,400,422,445,461,515,516,550,642,768,797,802,806,873,910,948,968,973,989,994,998,1012
draft_52580_00021	51,53,78,134,137,146,153,181,184,189,206,207,227,235,261,265,292,333,346,347,390,392,408,427,452,479,487,490,507,516,531,545,550,626,649,662,705,779,781,786,790,797,800,802,813,832,948,949,958,968,1019
draft_52580_00022	47,96,124,134,139,145,204,220,245,249,307,375,421,459,487,508,513,520,524,550,560,572,588,626,638,686,808,943,948,952,968,1000
draft_52580_00023	20,81,116,134,147,153,159,170,272,295,385,389,393,401,405,451,487,508,545,550,585,605,670,707,725,727,745,852,897,898,922,948,968,994
draft_52580_00024	62,87,101,141,153,207,225,231,283,339,481,717,778,802,826,863,948,994,1021
draft_52580_00025	20,31,79,115,134,203,207,220,313,343,344,483,508,516,522,542,550,553,635,686,727,802,819,881,897,931,948,968,994,998
draft_52580_00026	87,96,134,141,150,153,182,207,220,367,414,421,481,487,514,531,550,696,719,748,802,888,917,945,948,968,985,989
draft_52580_00027	4,44,104,134,153,161,164,234,254,270,328,347,368,393,405,415,437,481,503,515,541,549,551,580,613,652,675,678,705,706,713,719,733,744,778,803,819,887,944,948,961,968,987,1000
draft_52580_00028	94,96,134,145,182,207,213,231,249,251,278,286,289,308,314,335,395,396,405,421,481,487,496,514,522,525,529,550,613,623,652,678,713,714,750,887,906,968,981,987,999
draft_52580_00029	4,36,96,128,134,153,181,189,207,238,347,363,408,426,487,499,516,549,550,696,703,705,719,778,798,800,802,806,863,945,948,968,989,994,998
draft_52580_00030	3,15,22,26,41,52,89,96,99,110,134,146,159,174,175,222,223,245,254,260,274,302,332,357,359,360,377,382,421,425,430,433,439,450,461,469,473,477,487,491,508,524,530,540,544,550,557,561,581,587,601,612,638,650,662,677,679,701,727,733,739,758,782,810,838,849,861,893,932,964,968,983,984,990,1006
draft_52580_00031	20,31,58,115,134,153,194,207,220,251,289,343,344,483,508,516,522,542,550,553,623,635,686,727,735,757,802,819,897,931,948,968,994,1019
draft_52580_00032	5,15,27,35,54,79,122,134,144,153,170,175,190,194,206,207,227,251,292,298,310,344,347,381,390,405,461,516,524,530,555,582,592,626,686,708,709,714,753,773,779,789,800,810,811,812,814,837,931,933,934,948,973,977
draft_52580_00033	20,51,53,62,68,88,104,134,136,152,153,172,181,206,207,227,230,235,265,278,292,346,347,365,366,390,392,458,508,515,516,530,550,586,597,614,626,649,657,663,683,705,709,727,750,757,762,774,779,790,800,802,813,829,887,915,948,968,994,1019
draft_52580_00034	20,51,64,82,134,153,189,207,231,311,361,363,392,396,516,663,698,757,762,802,850,948,994,998,1008
draft_52580_00035	45,51,52,53,101,134,153,178,181,206,207,227,235,260,265,270,278,280,281,292,347,360,365,390,392,430,516,535,549,550,612,626,649,667,728,779,786,790,800,802,812,820,943,948,968,1019
draft_52580_00036	15,26,89,109,130,134,144,147,153,209,222,237,260,288,332,347,355,361,421,472,473,487,505,515,540,542,549,550,554,556,588,626,670,687,709,733,747,761,772,778,781,802,808,847,855,856,889,905,948,967,968,1010
draft_52580_00037	6,20,23,26,28,94,117,134,153,173,177,207,216,226,227,260,265,270,277,278,281,285,289,302,335,347,350,353,390,433,467,469,491,505,506,508,511,515,516,549,550,551,558,567,582,586,594,626,635,636,640,647,666,720,727,770,778,802,811,812,850,925,937,944,948,955,968,973,980,989,1008,1019
draft_52580_00038	15,35,40,44,58,134,144,153,169,170,190,194,199,204,206,207,216,224,227,237,245,251,272,292,346,347,390,408,412,442,487,508,516,550,582,584,585,624,626,649,654,683,697,705,708,714,779,781,800,813,890,937,948,968,977,1012,1022
draft_52580_00039	20,22,94,96,107,134,145,153,167,207,263,298,365,369,378,390,421,434,487,508,515,516,517,550,555,626,647,649,727,777,781,802,848,897,898,903,948,962,968,1006,1011
draft_52580_00040	4,20,134,153,163,201,226,274,347,353,389,401,451,486,508,515,545,549,550,571,626,635,640,644,666,670,705,707,727,745,773,778,800,852,858,897,948,968,983,994
draft_52580_00041	15,27,37,73,89,96,134,145,164,175,198,253,260,295,298,370,380,382,421,461,487,524,531,550,592,613,666,669,686,688,707,718,762,782,948,968,974,1023
draft_52580_00042	12,20,43,45,51,53,134,141,153,178,181,206,207,227,235,251,260,263,265,270,278,281,292,300,347,390,392,418,508,516,530,549,550,626,640,649,667,727,728,779,786,790,800,802,806,812,820,943,948,968,985,1019
draft_52580_00043	20,35,60,68,98,134,136,144,153,169,170,194,206,207,224,227,230,251,278,292,346,347,365,390,458,508,515,516,521,530,545,550,586,614,626,643,649,657,663,670,705,707,708,709,714,722,727,750,757,762,774,779,800,813,852,887,948,960,968,977,994,1011,1020
draft_52580_00044	20,35,63,70,110,115,122,134,144,153,170,207,227,251,260,347,390,452,459,508,515,516,520,532,543,560,581,594,599,626,640,647,670,714,727,787,822,825,901,905,948,950,968,977
draft_52580_00045	15,21,89,153,160,189,207,210,237,256,344,363,465,473,516,538,572,655,716,772,788,802,816,832,948,994,998
draft_52580_00046	31,51,53,58,96,130,134,153,174,181,206,207,227,235,257,265,292,346,347,390,392,408,433,487,507,516,550,586,626,649,705,739,763,779,790,800,802,803,813,850,854,946,948,963,968,1019
draft_52580_00047	20,96,134,141,145,207,211,298,410,421,481,483,487,506,508,550,617,727,802,897,898,931,948,964,968,1020
draft_52580_00048	15,20,89,95,96,99,118,134,145,151,212,266,272,298,300,307,310,345,347,352,355,359,394,401,421,430,445,466,478,487,508,524,549,550,551,580,651,686,692,709,714,727,746,762,772,828,849,886,897,898,933,948,964,968,1021
