id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.lipidmaps	id.kegg	comment
0428_00001			6.31	99601768	C[C@]12CC[C@@](O)([H])C[C@]1([H])CC[C@]3([H])[C@]2([H])C[C@](O)([H])[C@@]4(CC[C@@](O)([H])[C@@]34[H])C								
0428_00002			6.52	44263343	C1(=O)CC[C@]2(C(=C1)CC[C@H]1[C@@H]3CC[C@](C(=O)CO)(O)[C@@]3(CO)C[C@H](O)[C@H]21)C								
0428_00003			6.59	11876959	c1(O)ccc2c(c1)C(=O)C[C@H]1[C@@H]3C[C@@H](O)[C@H](O)[C@@]3(C)CC[C@H]21								
0428_00004			6.76	44263344	C1(=O)CC[C@]2(C(=C1)CC[C@H]1[C@@H]3CC[C@](C(=O)CO)(O)[C@@]3(C=O)C[C@H](O)[C@H]21)C								
0428_00005			6.97	53255472	[C@@H]12[C@H](O)C[C@H](O)[C@@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C								
0428_00006			7.01	12073407	[C@@H]12CC[C@H](O)[C@@]1(C)CC[C@H]1[C@H]2C[C@H](O)C2=CC(=O)CC[C@]12C								
0428_00007			7.01	440168	[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(C=C(O)C=C3)[C@H](O)C[C@@]21[H]								
0428_00008			7.06	65541	[C@@H]12CC[C@H](O)[C@@]1(C)CC[C@H]1[C@H]2[C@H](O)CC2=CC(=O)CC[C@]12C								
0428_00009			7.1	127113	C1C[C@H]2[C@@H]3CC[C@H](C(=O)CO)[C@]3(C[C@@H]([C@@H]2[C@H]2CCC(=O)C=C12)O)C=O								
0428_00010			7.13	5756	c1cc(cc2c1[C@@H]1[C@@H](CC2)[C@H]2[C@](CC1)([C@H]([C@@H](C2)O)O)C)O								
0428_00011			7.15	259693	C1=C2C(C[C@H]([C@]3([C@@]4(CC[C@@H]([C@]4(CC[C@@]32[H])C)O)[H])[H])O)=CC(=C1)O								
0428_00012			7.15	5839	C1CC(=O)C=C2[C@]1([C@@H]1[C@@H](CC2)[C@H]2[C@](C[C@@H]1O)([C@H](CC2)C(=O)CO)C=O)C								
0428_00013			7.18	71309808	C1C[C@H](C[C@@H]2[C@]1([C@@H]1[C@@H](CC2)[C@H]2[C@]3(C[C@@H]1O[C@@H]3O)[C@H](CC2)C(=O)CO)C)O								
0428_00014			7.25	21252251	[C@@H]12CC=C3C[C@@H](O)CC[C@]3(C)[C@H]1CC[C@]1(C)[C@H](O)[C@@H](O)C[C@@H]21								
0428_00015			7.28	9817954	[C@@H]12CCC(=O)[C@@]1(C)CC[C@H]1[C@H]2[C@@H](O)C=C2C[C@@H](O)CC[C@]12C								
0428_00016			7.29	115116	[H][C@@]12C[C@@H](O)C(=O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H]								
0428_00017			7.3	150968	[C@@H]12CC[C@H](O)[C@@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12CO								
0428_00018			7.33	66418	C1=C2C(CC[C@]3([C@@]4([C@H](C[C@@H]([C@]4(CC[C@@]32[H])C)O)O)[H])[H])=CC(=C1)O								
0428_00019			7.33	21252252	C1C[C@@H](CC2=CC[C@@H]3[C@@H]([C@@]12C)CC[C@]1([C@H]3C[C@H]([C@H]1O)O)C)O								
0428_00020			7.34	11222	[H][C@@]12CC[C@H](C(=O)CO)[C@@]1(CO)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C								
0428_00021			7.38	65543	C1(=O)CC[C@]2(C(=C1)[C@@H](C[C@H]1[C@@H]3CC[C@@H]([C@@]3(C)CC[C@H]21)O)O)C								
0428_00022			7.39	99574281	C1C[C@@H](C[C@H]2[C@]1([C@@H]1[C@@H]([C@@H](C2)O)[C@H]2[C@](CC1)(C[C@H](C2)O)C)C)O								
0428_00023			7.46	246164	C1[C@H](C[C@@H]2[C@](C1)([C@@H]1[C@@H](CC2)[C@H]2[C@](C[C@@H]1O)([C@](CC2)([C@@H](CO)O)O)C)C)O								
0428_00024			7.47	21252247	c1(ccc2c(c1)CC[C@H]1[C@@H]3C[C@@H]([C@H]([C@@]3(C)CC[C@H]21)O)O)O								
0428_00025			7.47	68929	c1(O)ccc2c(c1)CC[C@H]1[C@@H]3C[C@@H]([C@H](O)[C@@]3(C)CC[C@H]21)O								
0428_00026			7.47	44358113	C[C@]12CCC3c4ccc(cc4CCC3C1C[C@H]([C@H]2O)O)O								
0428_00027			7.53	65545	[C@@H]12C[C@@H](O)[C@H](O)[C@@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C								
0428_00028			7.57	193431	[H][C@@]12CC[C@H](C(=O)CO)[C@@]1(CO)CC(=O)[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@H](O)CC[C@]12C								
0428_00029			7.58	66393	[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC(=O)C(=O)C=C3CC[C@@]21[H]								
0428_00030			7.61	5282360	c1c(c(c2c(c1)[C@@H]1[C@@H](CC2)[C@H]2[C@](CC1)([C@H](CC2)O)C)O)O								
0428_00031			7.61	5754	C1(=O)CC[C@]2(C(=C1)CC[C@H]1[C@@H]3CC[C@@](C(=O)CO)(O)[C@@]3(C)C[C@H](O)[C@H]21)C								
0428_00032			7.62	160499	C1C[C@H](C[C@@H]2[C@]1([C@@H]1[C@@H](CC2)[C@H]2[C@](CC1=O)([C@](CC2)([C@H](CO)O)O)C)C)O								
0428_00033			7.63	65517	[C@@H]12CCC(=O)[C@@]1(C)CC[C@H]1[C@H]2[C@H](O)C=C2C[C@@H](O)CC[C@]12C								
0428_00034			7.64	12444612	C[C@]12CC[C@@H](C[C@@H]1CC[C@H]1[C@@H]3CC[C@](C(=O)CO)([C@@]3(C)C[C@@H]([C@H]21)O)O)O								
0428_00035			7.64	92748	[C@@H]1(O)CC[C@]2([C@H](C1)CC[C@H]1[C@@H]3CC[C@@]([C@@]3(C)C[C@H](O)[C@H]21)(C(=O)CO)O)C								
0428_00036			7.69	246873	[H][C@@]12CC[C@](O)([C@@H](O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@H](O)CC[C@]12C								
0428_00037			7.7	22295806	[C@H]1([C@]2([C@]3([C@@](C4=C(C=C(O)C=C4)CC3)(CC[C@@]2(C(=O)C1)C)[H])[H])[H])O								
0428_00038			7.7	22833517	c1(O)ccc2c(c1)CC[C@H]1[C@@H]3C[C@@H](C(=O)[C@@]3(C)CC[C@H]21)O								
0428_00039			7.72	252379	C1CC(=O)C=C2[C@]1([C@@H]1[C@@H](CC2)[C@H]2[C@](CC1)(C(=O)CC2)C)CO								
0428_00040			7.73	101608811	[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])c3ccc(OS(O)(=O)=O)c(O)c3CC[C@@]21[H]								
0428_00041			7.74	245259	[H][C@@]12CC[C@](O)([C@H](O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@H](O)CC[C@]12C								
0428_00042			7.75	222786	C1C(=O)C=C2[C@](C1)([C@@H]1[C@@H](CC2)[C@H]2[C@](CC1=O)([C@](CC2)(C(=O)CO)O)C)C								
0428_00043			7.76	13847328	[H][C@@]12CC[C@H](C(=O)CO)[C@]1(C[C@H](O)[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@H](O)CC[C@]12C)C=O								
0428_00044			7.78	65542	C1CC(=O)C=C2[C@]1([C@@H]1[C@@H]([C@@H](C2)O)[C@H]2[C@](CC1)(C(=O)CC2)C)C								
0428_00045			7.81	131769817	C[C@]12CC[C@H]3C4=C(CC[C@@H]3[C@H]1CC[C@@H]2O)C(=O)C(=O)C=C4								
0428_00046			7.81	25108320	[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@H](O)C=C2C[C@@H](O)CC[C@]12C								
0428_00047			7.82	53477688	C[C@]12CCC3c4ccc(cc4CCC3C1CC(=O)C2=O)O								
0428_00048			7.86	247304	[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C(O)=C3								
0428_00049			7.97	21151226	[H][C@@]12CC[C@H](C(=O)CO)[C@]1(C[C@H](O)[C@@]1([H])[C@@]2([H])CC[C@]2([H])CC(=O)CC[C@]12C)C=O								
0428_00050			7.97	21122975	C[C@]12CC[C@H]3[C@@H](C[C@H](O)c4cc(O)ccc34)[C@@H]1CCC2=O								
0428_00051			8.0	11954160	[C@@H]12CCC(=O)[C@@]1(C)CC[C@H]1[C@H]2C(=O)C[C@H]2C[C@@H](O)CC[C@]12C								
0428_00052			8.01	6451197	[C@@H]12C[C@H](O)C(=O)[C@@]1(C)CC[C@H]1[C@H]2CC=C2C[C@@H](O)CC[C@]12C								
0428_00053			8.03	53481498	C[C@]12CCC3C(CCC4=CC(=O)CC[C@]34C(=O)O)C1CC[C@@H]2C(=O)CO								
0428_00054			8.03	150890	[C@@H]12CC(=O)[C@@H]([C@@]1(C)CC[C@H]1[C@H]2CC=C2C[C@@H](O)CC[C@]12C)O								
0428_00055			8.06	5864	C1C[C@H](C[C@@H]2[C@]1([C@@H]1[C@@H](CC2)[C@H]2[C@](C[C@@H]1O)([C@](CC2)(C(=O)CO)O)C)C)O								
0428_00056			8.06	9971251	c1(ccc2c(c1O)CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@H]21)O								
0428_00057			8.07	440623	[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C(O)=C3								
0428_00058			8.1	68126051	[H][C@@]12CC[C@H](C(=O)C(O)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C								
0428_00059			8.15	11966170	[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C								
0428_00060			8.18	170796	[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@H](O)[C@@]2([H])C[C@@H](O)CC[C@]12C								
0428_00061			8.19	12816693	C1CC(=O)C[C@H]2[C@]1([C@@H]1[C@@H](CC2)[C@H]2[C@](C[C@@H]1O)([C@](CC2)(C(=O)CO)O)C)C								
0428_00062			8.2	114920	[C@@H]12CC[C@H](O)[C@@]1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C								
0428_00063			8.21	440054	C1CC(=O)C[C@H]2[C@]1([C@@H]1[C@@H](CC2)[C@H]2[C@](CC1=O)([C@](CC2)(C(=O)CO)O)C)C								
0428_00064			8.3	102030	[C@@H]12C[C@@H](O)C(=O)[C@@]1(C)CC[C@H]1[C@H]2CC=C2C[C@@H](O)CC[C@]12C								
0428_00065			8.32	15708880	[C@@H]12C[C@H](O)[C@H](O)[C@@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C								
0428_00066			8.37	9547705	[C@]12([C@@H](C[C@@H](CC1)O)C[C@H]([C@@H]1[C@@H]2C[C@@H]([C@]2([C@H]1CC[C@@H]2[C@@H](C(=O)O)C)C)O)O)C								
0428_00067			8.38	5866	C1C[C@H](C[C@@H]2[C@]1([C@@H]1[C@@H](CC2)[C@H]2[C@](CC1=O)([C@](CC2)(C(=O)CO)O)C)C)O								
0428_00068			8.39	440574	C1CC(=O)C=C2[C@]1([C@@H]1[C@@H](CC2)[C@H]2[C@](CC1)(C(=O)[C@@H](C2)O)C)C								
0428_00069			8.44	192735	[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C								
0428_00070			8.47	164838	C1CC(=O)C[C@@H]2[C@]1([C@@H]1[C@@H](CC2)[C@H]2[C@](C[C@@H]1O)([C@](CC2)(C(=O)CO)O)C)C								
0428_00071			8.5	14311666	[C@@H]12CC[C@H](O)[C@@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)[C@H](O)C[C@]12C								
