id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0370_00001	2-hydroxy glutaric acid	C5H8O5	8.858		missing SMILES		
0370_00002	2-Oxoglutaric acid	C5H6O5	8.858		missing SMILES		
0370_00004	Acetyl-CoA	C23H38N7O17P3S	9.692		missing SMILES		
0370_00005	Adenosine	C10H13N5O4	3.633		missing SMILES		
0370_00006	ADP	C10H15N5O10P2	11.592		missing SMILES		
0370_00007	AMP	C10H14N5O7P	9.417		missing SMILES		
0370_00010	ATP	C10H16N5O13P3	13.642		missing SMILES		
0370_00011	Biotin	C10H16N2O3S	4.667		missing SMILES		
0370_00012	Carnitine	C7H15NO3	10.125		missing SMILES		
0370_00013	carnitine-C3	C10H19NO4	6.458		missing SMILES		
0370_00014	Citric acid	C6H8O7	14.342		missing SMILES		
0370_00015	CoenzymeA	C21H36N7O16P3S	11.383		missing SMILES		
0370_00016	dihydroorotic acid	C5H6N2O4	4.083		missing SMILES		
0370_00018	FAD	C27H33N9O15P2	7.675		missing SMILES		
0370_00020	Glutamic acid	C5H9NO4	9.808		missing SMILES		
0370_00021	Glutamine	C5H10N2O3	9.867		missing SMILES		
0370_00022	Glycerol-3-phosphate	C3H9O6P	10.433		missing SMILES		
0370_00026	Hexose	C6H12O6	6.983		missing SMILES		
0370_00027	Fructose 6-phosphate	C6H13O9P	11.3		missing SMILES		
0370_00029	Glucose-6-phosphate	C6H13O9P	12.308		missing SMILES		
0370_00030	Isocitric acid	C6H8O7	14.042		missing SMILES		
0370_00031	Isoleucine	C6H13NO2	6.4		missing SMILES		
0370_00032	Lactic Acid	C3H6O3	3.35		missing SMILES		
0370_00033	Leucine	C6H13NO2	6.458		missing SMILES		
0370_00036	NAD	C21H27N7O14P2	9.95		missing SMILES		
0370_00037	NADH	C21H29N7O14P2	8.308		missing SMILES		
0370_00038	NADP	C21H28N7O17P3	13.417		missing SMILES		
0370_00040	PEP	C3H5O6P	13.058		missing SMILES		
0370_00042	Phosphoglyceric acid A	C3H7O7P	12.783		missing SMILES		
0370_00046	Succinic Acid	C4H6O4	8.9		missing SMILES		
0370_00047	Triose phosphate	C3H7O6P	10.45		missing SMILES		
0370_00048	UDP-GlcNAc	C17H27N3O17P2	9.95		missing SMILES		
0370_00049	UDP-hexose	C15H24N2O17P2	10.367		missing SMILES		
