id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0258_00078	Propionyl-L-carnitine	C10H19NO4	0.946		missing SMILES		
0258_00101	Isopalmitic acid	C16H32O2	4.714		missing SMILES		
0258_00103	2-Hydroxyhexadecanoic acid	C16H32O3	6.765		missing SMILES		
0258_00113	Phytanic acid	C20H40O2	5.976		missing SMILES		
0258_00115	Behenic acid	C22H44O2	6.059		missing SMILES		
0258_00130	Arachidic acid	C20H40O2	5.694		missing SMILES		
0258_00135	2-Methyl-4-pentenoic acid	C6H10O2	2.803		missing SMILES		
0258_00140	3,3-Dimethylglutaric acid	C7H12O4	2.803		missing SMILES		
0258_00157	Isobutyric acid	C4H8O2	2.914		missing SMILES		
0258_00159	9-Decenoic acid	C10H18O2	4.85		missing SMILES		
0258_00181	Butyric acid	C4H8O2	2.912		missing SMILES		
0258_00185	Azelaic acid	C9H16O4	3.47		missing SMILES		
0258_00193	KYNURENINE	C10H12N2O3	1.815		missing SMILES		
0258_00197	THYMIDINE	C10H14N2O5	1.618		missing SMILES		
0258_00199	TRYPTOPHAN	C11H12N2O2	2.668		missing SMILES		
0258_00200	NICOTINAMIDE MONONUCLEOTIDE	C11H15N2O8P	0.764		missing SMILES		
0258_00202	N-ACETYLNEURAMINATE	C11H19NO9	0.781		missing SMILES		
0258_00203	N-ACETYLTRYPTOPHAN	C13H14N2O3	3.554		missing SMILES		
0258_00204	FOLATE	C19H19N7O6	2.684		missing SMILES		
0258_00207	BETA-NICOTINAMIDE ADENINE DINUCLEOTIDE	C21H27N7O14P2	0.764		missing SMILES		
0258_00218	SARCOSINE	C3H7NO2	0.764		missing SMILES		
0258_00219	L-ALANINE	C3H7NO2	0.764		missing SMILES		
0258_00226	URACIL	C4H4N2O2	0.846		missing SMILES		
0258_00227	CYTOSINE	C4H5N3O	0.781		missing SMILES		
0258_00228	DIHYDROURACIL	C4H6N2O2	0.764		missing SMILES		
0258_00234	CREATININE	C4H7N3O	0.748		missing SMILES		
0258_00238	CREATINE	C4H9N3O2	0.764		missing SMILES		
0258_00251	URATE	C5H4N4O3	0.83		missing SMILES		
0258_00253	GUANINE	C5H5N5O	1.027		missing SMILES		
0258_00256	PROLINE	C5H9NO2	0.781		missing SMILES		
0258_00260	CYSTINE	C6H12N2O4S2	0.732		missing SMILES		
0258_00267	NICOTINATE	C6H5NO2	0.88		missing SMILES		
0258_00268	NICOTINAMIDE	C6H6N2O	0.961		missing SMILES		
0258_00272	ISOCITRATE	C6H8O7	1.027		missing SMILES		
0258_00279	PHENYLALANINE	C9H11NO2	2.668		missing SMILES		
0258_00282	URIDINE	C9H12N2O6	5.211		missing SMILES		
0258_00284	CYTIDINE	C9H13N3O5	0.781		missing SMILES		
0258_00286	CARNOSINE	C9H14N4O3	0.683		missing SMILES		
0258_00290	XANTHOSINE	C10H12N4O6	1.023		missing SMILES		
0258_00292	DEOXYGUANOSINE-MONOPHOSPHATE	C10H14N5O7P	0.794		missing SMILES		
0258_00293	ADENOSINE-MONOPHOSPHATE	C10H14N5O7P	0.794		missing SMILES		
0258_00297	TRYPTOPHAN	C11H12N2O2	2.681		missing SMILES		
0258_00298	1-METHYLADENOSINE	C11H15N5O4	1.351		missing SMILES		
0258_00300	TREHALOSE	C12H22O11	0.744		missing SMILES		
0258_00301	CITICOLINE	C14H26N4O11P2	0.744		missing SMILES		
0258_00303	THYROTROPIN RELEASING HORMONE	C16H22N6O4	0.826		missing SMILES		
0258_00309	PALMITOYLCARNITINE	C23H45NO4	6.06		missing SMILES		
0258_00316	(2-AMINOETHYL)PHOSPHONATE	C2H8NO3P	0.744		missing SMILES		
0258_00329	HOMOCYSTEINE	C4H9NO2S	0.777		missing SMILES		
0258_00330	BETAINE	C5H11NO2	0.777		missing SMILES		
0258_00331	NORVALINE	C5H11NO2	0.777		missing SMILES		
0258_00335	AGMATINE SULFATE	C5H14N4	0.646		missing SMILES		
0258_00336	OXOPROLINE	C5H7NO3	0.941		missing SMILES		
0258_00338	TRANS-4-HYDROXY-L-PROLINE	C5H9NO3	0.761		missing SMILES		
0258_00345	PIPECOLATE	C6H11NO2	0.826		missing SMILES		
0258_00346	4-ACETAMIDOBUTANOATE	C6H11NO3	1.122		missing SMILES		
0258_00347	AMINOADIPATE	C6H11NO4	0.777		missing SMILES		
0258_00348	N-METHYLGLUTAMATE	C6H11NO4	0.777		missing SMILES		
0258_00361	NORSPERMIDINE	C6H17N3	0.629		missing SMILES		
0258_00362	PICOLINATE	C6H5NO2	0.892		missing SMILES		
0258_00365	HISTIDINE	C6H9N3O2	0.695		missing SMILES		
0258_00368	DIAMINOPIMELATE	C7H14N2O4	0.728		missing SMILES		
0258_00369	CYSTATHIONINE	C7H14N2O4S	0.728		missing SMILES		
0258_00370	QUINOLINATE	C7H5NO4	0.712		missing SMILES		
0258_00377	O-SUCCINYL-HOMOSERINE	C8H13NO6	0.826		missing SMILES		
0258_00378	HOMOCYSTINE	C8H16N2O4S2	0.777		missing SMILES		
0258_00382	DEOXYCYTIDINE	C9H13N3O4	0.81		missing SMILES		
0258_00389	5'-DEOXYADENOSINE	C10H13N5O3	1.39		missing SMILES		
0258_00390	DEOXYGUANOSINE	C10H13N5O4	1.028		missing SMILES		
0258_00398	SPERMINE	C10H26N4	0.601		missing SMILES		
0258_00399	THIAMINE MONOPHOSPHATE	C12H17N4O4PS	0.732		missing SMILES		
0258_00401	S-ADENOSYLHOMOCYSTEINE	C14H20N6O5S	0.815		missing SMILES		
0258_00408	S-HEXYL-GLUTATHIONE	C16H29N3O6S	3.752		missing SMILES		
0258_00409	RIBOFLAVIN	C17H20N4O6	2.997		missing SMILES		
0258_00437	PHOSPHORYLCHOLINE	C5H14NO4P	0.749		missing SMILES		
0258_00440	ADENINE	C5H5N5	1.39		missing SMILES		
0258_00441	5-METHYLCYTOSINE	C5H7N3O	0.766		missing SMILES		
0258_00444	5-AMINOLEVULINATE	C5H9NO3	1.061		missing SMILES		
0258_00445	N-ACETYLALANINE	C5H9NO3	1.061		missing SMILES		
0258_00450	GLUCOSAMINATE	C6H13NO6	0.749		missing SMILES		
0258_00455	N-ACETYLMETHIONINE	C7H13NO3S	2.817		missing SMILES		
0258_00456	METHYL GALACTOSIDE	C7H14O6	0.799		missing SMILES		
0258_00459	SPERMIDINE	C7H19N3	0.618		missing SMILES		
0258_00464	PYRIDOXAMINE	C8H12N2O2	0.7		missing SMILES		
0258_00465	N-ALPHA-ACETYLLYSINE	C8H16N2O3	0.766		missing SMILES		
0258_00466	N,N-DIMETHYLARGININE	C8H18N4O2	0.732		missing SMILES		
0258_00468	3-NITRO-L-TYROSINE	C9H10N2O5	2.243		missing SMILES		
0258_00469	CYTIDINE 2',3'-CYCLIC PHOSPHATE	C9H12N3O7P	0.766		missing SMILES		
0258_00472	CYTIDINE MONOPHOSPHATE	C9H14N3O8P	0.766		missing SMILES		
