id	name	method.type	source	url	pmid	authors	missing information	comment	model.manual_void_threshold_estimate	model.flags
0333	CCS_neg_40_ACN_CORTECS C18	RP	Dataset - BGC			E.-M. Harrieder, M. Witting				ESSENTIAL_METADATA_FEATURES_UNAVAILABLE
