id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.lipidmaps	id.kegg	comment
0399_00037			6.2	447043	CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O								
0399_00038			6.25	185719	CC(C)(C)NC1=NC(=NC(=N1)N)OC	CC(C)(C)NC1=NC(=NC(=N1)N)OC							
0399_00039			6.34	5656	CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O							
0399_00040			6.35	14421	COC1=C2C3=C(C(=O)OCC3)C(=O)OC2=C4C5C=COC5OC4=C1	COC1=C2C3=C(C(=O)OCC3)C(=O)OC2=C4C5C=COC5OC4=C1							
0399_00041			6.4	19988	COC1=C(C=C(C(=C1)O)C(=O)C2=CC=CC=C2)S(=O)(=O)O	COC1=C(C=C(C(=C1)O)C(=O)C2=CC=CC=C2)S(=O)(=O)O							
0399_00042			6.4	8571	C1=CC(=C(C=C1O)O)C(=O)C2=C(C=C(C=C2)O)O	C1=CC(=C(C=C1O)O)C(=O)C2=C(C=C(C=C2)O)O							
0399_00043			6.66	2328	CC(C)N1C(=O)C2=CC=CC=C2NS1(=O)=O	CC(C)N1C(=O)C2=CC=CC=C2NS1(=O)=O							
0399_00044			6.76	2724360	COC1=C2C3=C(C(=O)CC3)C(=O)OC2=C4[C@@H]5CCO[C@@H]5OC4=C1								
0399_00045			6.96	5756	C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@H]([C@@H]2O)O)CCC4=C3C=CC(=C4)O								
0399_00046			7.08	5904	CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C								
0399_00047			7.1	4421	CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O	CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O							
0399_00048			7.15	186907	COC1=C2C3=C(C(=O)CC3)C(=O)OC2=C4[C@@H]5C=CO[C@@H]5OC4=C1								
0399_00049			7.47	5388962	CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O								
0399_00050			7.48	2566	CC1(CC2=C(O1)C(=CC=C2)OC(=O)NC)C	CC1(CC2=C(O1)C(=CC=C2)OC(=O)NC)C							
0399_00051			7.54	8434	CCOC(=O)C1=CC=C(C=C1)O	CCOC(=O)C1=CC=C(C=C1)O							
0399_00052			7.55	4594	CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC	CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC							
0399_00053			7.79	31645	CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C	CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C							
0399_00054			7.81	6129	CNC(=O)OC1=CC=CC2=CC=CC=C21	CNC(=O)OC1=CC=CC2=CC=CC=C21							
0399_00055			8.1	2554	C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N	C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N							
0399_00056			8.19	6196	CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O								
0399_00057			8.5	12560	CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O								
0399_00058			8.83	36679	CC(C)C1=CC=C(C=C1)NC(=O)N(C)C	CC(C)C1=CC=C(C=C1)NC(=O)N(C)C							
0399_00059			8.84	5280440	CC[C@@H]1[C@H](/C=C(/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)\C)CO[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)C)O)OC)OC								
0399_00060			8.97	7175	CCCOC(=O)C1=CC=C(C=C1)O	CCCOC(=O)C1=CC=C(C=C1)O							
0399_00061			9.06	13709	COC1=NN(C(=O)S1)CSP(=S)(OC)OC	COC1=NN(C(=O)S1)CSP(=S)(OC)OC							
0399_00062			9.07	36584	CCNC1=NC(=NC(=N1)OC)NC(C)(C)C	CCNC1=NC(=NC(=N1)OC)NC(C)(C)C							
0399_00063			9.07	10093830	CC1=C[C@@H]2[C@](C[C@@H]1OC(=O)CC(C)C)([C@]3([C@@H]([C@H]([C@H]([C@@]34CO4)O2)O)O)C)COC(=O)C								
0399_00064			9.09	42586	CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC	CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC							
0399_00065			9.27	54687	CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)O)O)O)O								
0399_00066			9.48	2733487	CCCC[C@@H](C)[C@H]([C@H](C[C@@H](C)C[C@@H](CCCC[C@H](C[C@@H]([C@H](C)N)O)O)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O								
0399_00067			9.5	3825	CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O	CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O							
0399_00068			9.74	156391	C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O								
0399_00069			9.78	84029	CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)O)(C)O								
0399_00070			9.95	16248	CC1=CC(=CC(=C1SC)C)OC(=O)NC	CC1=CC(=CC(=C1SC)C)OC(=O)NC							
0399_00071			9.99	6915744	CC[C@@H]1[C@@]([C@@H]([C@H](/C(=N/OCOCCOC)/[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O								
0399_00072			9.99	5870	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O								
0399_00073			10.01	5284461	CC1=C[C@@H]2[C@](C[C@@H]1OC(=O)CC(C)C)([C@]3([C@@H]([C@H]([C@H]([C@@]34CO4)O2)O)OC(=O)C)C)COC(=O)C								
0399_00074			10.02	3034285	CO/C=C(\C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)/C(=O)OC								
0399_00075			10.08	57495718	CC12CC[C@H]3[C@H]([C@@H]1CC[C@@]2(C#C)O)CCC4=C3C=CC(=C4)O								
0399_00076			10.27	7184	CCCCOC(=O)C1=CC=C(C=C1)O	CCCCOC(=O)C1=CC=C(C=C1)O							
0399_00077			10.29	448537	CC/C(=C(/CC)\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O								
0399_00078			10.3	3749	CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5	CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5							
0399_00079			10.34	5281576	C[C@H]1CCCC(=O)CCC/C=C/C2=C(C(=CC(=C2)O)O)C(=O)O1								
0399_00080			10.4	66416	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)OS(=O)(=O)O								
0399_00081			10.42	16653	CCSC(=O)N1CCCCCC1	CCSC(=O)N1CCCCCC1							
0399_00082			10.56	60846	CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)[C@@H](C(C)C)C(=O)O								
0399_00083			10.62	13450	CCNC1=NC(=NC(=N1)SC)NC(C)(C)C	CCNC1=NC(=NC(=N1)SC)NC(C)(C)C							
0399_00084			10.62	3001028	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O								
0399_00085			10.65	8381	CCOP(=S)(OCC)OC1=NN(C(=O)C=C1)C2=CC=CC=C2	CCOP(=S)(OCC)OC1=NN(C(=O)C=C1)C2=CC=CC=C2							
0399_00086			11.01	4004	CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC	CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC							
0399_00087			11.01	2733489	CCCC[C@@H](C)[C@H]([C@H](C[C@@H](C)CCCCCC[C@H](C[C@@H]([C@H](C)N)O)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O								
0399_00088			11.1	4632	COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O	COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O							
0399_00089			11.4	86367	CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3	CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3							
0399_00090			11.46	2268	COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1	COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1							
0399_00091			11.5	11683	CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C								
0399_00092			11.68	6279	C[C@H]1C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C								
0399_00093			11.77	250948	CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC(=C)[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C								
0399_00094			11.8	3672	CC(C)CC1=CC=C(C=C1)C(C)C(=O)O	CC(C)CC1=CC=C(C=C1)C(C)C(=O)O							
0399_00095			11.91	3017	CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C	CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C							
0399_00096			12.03	34526	CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C	CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C							
0399_00097			12.75	3463	CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O	CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O							
0399_00098			13.08	50367	CC(C)N1C(=NC(C)(C)C)SCN(C1=O)C2=CC=CC=C2	CC(C)N1C(=NC(C)(C)C)SCN(C1=O)C2=CC=CC=C2							
0399_00099			13.37	91753	CC(COC1=CC=C(C=C1)OC2=CC=CC=C2)OC3=CC=CC=N3	CC(COC1=CC=C(C=C1)OC2=CC=CC=C2)OC3=CC=CC=N3							
0399_00100			13.91	108207	CCCCCC1=CC(=C2[C@@H]3C=C(CC[C@H]3C(OC2=C1)(C)C)C(=O)O)O								
0399_00101			14.2	54454	CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C								
