id	Wlambda1.unity	Wlambda2.unity	Wlambda3.unity	Wnu1.unity	Wnu2.unity	Wgamma1.unity	Wgamma2.unity	Wgamma3.unity	Weta1.unity	Weta2.unity	Weta3.unity	WT.unity	WA.unity	WV.unity	WK.unity	WG.unity	WD.unity	BCUTw.1l	BCUTw.1h	BCUTc.1l	BCUTc.1h	BCUTp.1l	BCUTp.1h	Fsp3	XLogP	MW	LipinskiFailures	nRotB	MLogP	nAtomP	nAtomLC	nB	nBase	nAtom	nAromBond	naAromAtom	ALogP	ALogp2	AMR	nAcid	nSmallRings	nAromRings	nRingBlocks	nAromBlocks	nRings3	nRings4	nRings5	nRings6	nRings7	nRings8	nRings9	tpsaEfficiency	Zagreb	WPATH	WPOL	WTPT.1	WTPT.2	WTPT.3	WTPT.4	WTPT.5	VAdjMat	VABC	TopoPSA	topoShape	geomShape	PetitjeanNumber	MDEC.11	MDEC.12	MDEC.13	MDEC.14	MDEC.22	MDEC.23	MDEC.24	MDEC.33	MDEC.34	MDEC.44	MDEO.11	MDEO.12	MDEO.22	MDEN.11	MDEN.12	MDEN.13	MDEN.22	MDEN.23	MDEN.33	khs.sLi	khs.ssBe	khs.ssssBe	khs.ssBH	khs.sssB	khs.ssssB	khs.sCH3	khs.dCH2	khs.ssCH2	khs.tCH	khs.dsCH	khs.aaCH	khs.sssCH	khs.ddC	khs.tsC	khs.dssC	khs.aasC	khs.aaaC	khs.ssssC	khs.sNH3	khs.sNH2	khs.ssNH2	khs.dNH	khs.ssNH	khs.aaNH	khs.tN	khs.sssNH	khs.dsN	khs.aaN	khs.sssN	khs.ddsN	khs.aasN	khs.ssssN	khs.sOH	khs.dO	khs.ssO	khs.aaO	khs.sF	khs.sSiH3	khs.ssSiH2	khs.sssSiH	khs.ssssSi	khs.sPH2	khs.ssPH	khs.sssP	khs.dsssP	khs.sssssP	khs.sSH	khs.dS	khs.ssS	khs.aaS	khs.dssS	khs.ddssS	khs.sCl	khs.sGeH3	khs.ssGeH2	khs.sssGeH	khs.ssssGe	khs.sAsH2	khs.ssAsH	khs.sssAs	khs.sssdAs	khs.sssssAs	khs.sSeH	khs.dSe	khs.ssSe	khs.aaSe	khs.dssSe	khs.ddssSe	khs.sBr	khs.sSnH3	khs.ssSnH2	khs.sssSnH	khs.ssssSn	khs.sI	khs.sPbH3	khs.ssPbH2	khs.sssPbH	khs.ssssPb	Kier1	Kier2	Kier3	HybRatio	fragC	FMF	ECCEN	SP.0	SP.1	SP.2	SP.3	SP.4	SP.5	SP.6	SP.7	VP.0	VP.1	VP.2	VP.3	VP.4	VP.5	VP.6	VP.7	SPC.4	SPC.5	SPC.6	VPC.4	VPC.5	VPC.6	SC.3	SC.4	SC.5	SC.6	VC.3	VC.4	VC.5	VC.6	SCH.3	SCH.4	SCH.5	SCH.6	SCH.7	VCH.3	VCH.4	VCH.5	VCH.6	VCH.7	C1SP1	C2SP1	C1SP2	C2SP2	C3SP2	C1SP3	C2SP3	C3SP3	C4SP3	ATSp1	ATSp2	ATSp3	ATSp4	ATSp5	ATSm1	ATSm2	ATSm3	ATSm4	ATSm5	ATSc1	ATSc2	ATSc3	ATSc4	ATSc5	nHBDon	nHBAcc	PPSA.1	PPSA.2	PPSA.3	PNSA.1	PNSA.2	PNSA.3	DPSA.1	DPSA.2	DPSA.3	FPSA.1	FPSA.2	FPSA.3	FNSA.1	FNSA.2	FNSA.3	WPSA.1	WPSA.2	WPSA.3	WNSA.1	WNSA.2	WNSA.3	RPCG	RNCG	RPCS	RNCS	THSA	TPSA	RHSA	RPSA	bpol	apol	MOMI.X	MOMI.Y	MOMI.Z	MOMI.XY	MOMI.XZ	MOMI.YZ	MOMI.R	LOBMAX	LOBMIN	GRAV.1	GRAV.2	GRAV.3	GRAVH.1	GRAVH.2	GRAVH.3	GRAV.4	GRAV.5	GRAV.6
draft_23062_00001																		11.993426790993098	31.972071849770643	-0.3370946602386463	0.247426744096816	5.715990660165562	11.40680411790245	0	-1.465	250.2784741824586	0	3	1.79	17	11	18	0	27	0	0	-0.8144999999999998	0.6634102499999996	69.0859	0	2	2	2	2	0	0	0	2	0	0	0	0.42107166482392316	86	536	23	34.018409009121825	2.001082882889519	20.0541906126204	4.97380913059661	11.60657235142719	5.169925001442312		105.29	1		0.5	0	0	0	0	5.72915340683671	7.153374515887005	0	0.7937005259840998	0	0	0.4999999999999999	0	0	0	0.41274090611182834	0	1.5000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	3	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.432098765432098	5.76	3.728894173602854	0	512.07	0.8235294117647058	268	12.303118619434354	8.077316827624754	7.6535368645543915	5.660546460216062	4.343501483940775	3.31189148027106	2.0400028801787697	1.0088919351819585	8.941715986806754	5.101998235327691	3.6667453011344175	2.317213952005164	1.4169343341471377	0.9124184372986126	0.443490792342165	0.19613260614919026	2.8192718153982885	3.9539361509883735	4.98480673454296	0.74260042576578	0.7969624729545823	0.8124622958890219	1.6876136627761007	0.20412414523193154	0.348461712529338	0.10206207261596577	0.4751436801516161	0.025499585890087693	0.05864037331538409	0.008499861963362563	0	0	0	0.1853954059492991	0.19716878364870322	0	0	0	0.0470227867507653	0.04265973589070849	0	0	2	7	0	0	0	0	0	1179.4587986737988	1339.8445547893236	1829.8815329368053	1670.5277393386993	1323.8526924100488	26.116612314637823	27.893130977962304	34.465782367329915	33.88848827938919	28.54866150953834	0.3512296056758908	-0.23992292259874776	0.18987460689531357	-0.22835279150391088	0.18618227121799938	2	6																														20.048069999999996	33.17193																		
draft_23062_00002																		11.996218938359894	15.998707067844641	-0.4106186860350915	0.11642863997768733	5.0003710937500045	9.265606869575587	0.5	0.815	225.28462307389017	0	4	2.3400000000000003	8	9	16	1	35	0	0	0.19569999999999782	0.038298489999999144	66.42190000000001	0	1	1	1	1	0	0	0	1	0	0	0	0.3230040533665836	78	468	19	30.83601173228228	1.9272507332676425	10.452155584187704	7.570159890135647	2.881995694052057	5		72.72	1		0.5	1.5000000000000004	2.2133638394006434	2.1447403730987045	3	2.249576847278282	8.817193561237604	0.9247896918325582	2.94168275343288	0.8773826753016615	0	0.646330407009565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	3	1	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.0625	5.55765595463138	5.264462809917355	0.5	985.04	0.375	204	12.344934982691244	7.276675564742527	7.754149058184816	4.369391791241222	3.370214548580311	2.6343546465362686	1.4016502150168881	0.699635111894277	9.858148644444928	5.237940108467948	4.929442431189012	2.1353803393486994	1.3311355836319574	0.8719730585158432	0.4228105811182881	0.19248667031838215	2.3936345532609664	3.180091014259607	4.276570439087918	1.0377536610877147	1.0786347055149152	1.0631959690918371	2.5403793680316293	0.35355339059327373	0.11785113019775793	0	1.5865833362824513	0.25	0.03042903097250923	0	0	0	0	0.06804138174397717	0.17536647355387364	0	0	0	0.024056261216234408	0.03540546303448565	0	0	0	5	1	4	1	1	0	876.0586004825748	968.8768329095155	1268.148496183304	1073.1068418345337	902.40343704921	18.683387407899318	17.32863979775858	25.65727959551716	21.712195393042443	20.431476741829783	0.2644216681037692	-0.08049246810558683	-0.06978468600543708	0.06049194502117082	-0.07363221992274382	4	4																														21.430933000000003	37.295066999999996																		
draft_23062_00003																		11.993450924510782	31.973072599155348	-0.3370918221424275	0.24667089383156737	5.732295201237415	11.667035160854427	0.1111111111111111	0.48200000000000004	270.33382327870856	0	3	1.5700000000000003	15	11	18	0	27	0	0	-0.09190000000000043	0.008445610000000079	71.3911	0	2	2	2	2	0	0	1	1	0	0	0	0.48362275078333516	88	535	22	33.78808975414363	1.9875346914202134	22.934511714880905	4.9693460587762965	11.499987264860358	5.169925001442312		130.59	1		0.5	0	0.5345224838248488	1.121195220338286	0	3.3019272488946267	5.798659038832102	0	1.4867477590984401	0	0	0.4999999999999999	0	0	0	0.3968502629920499	0	1.6509636244473134	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	4	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.432098765432098	5.325443786982248	3.4844444444444442	0.1111111111111111	512.08	0.7647058823529411	267	12.466255326250886	7.971163677742107	7.933750668692625	5.739218086177262	4.4625909896639655	3.0241913316052838	2.067084550418736	1.0759267051160737	9.934410050629467	5.84367866055829	4.902224752429155	3.048490594742613	2.059411991607502	1.1962004439439473	0.655079925909358	0.3148661154223852	3.1635761901972383	4.47376236557944	5.137433420020162	1.1271737759461373	1.3419347347659016	1.2590794360585615	1.9762887973709138	0.20412414523193154	0.348461712529338	0.10206207261596577	0.8359355982804908	0.025499585890087693	0.05864037331538409	0.008499861963362563	0	0	0.11785113019775793	0.2845177968644246	0.24999999999999997	0	0	0.061237243569579464	0.11963364313214697	0.082394145413901	0	0	1	6	0	1	0	0	0	1393.4910766496823	1598.431016823191	2208.484347064956	1861.0320684007868	1556.4666526347812	32.24436535308783	31.260317821983865	42.92215471557681	36.93040248173264	34.50181055655131	0.27791141856178286	-0.13512084028400456	0.06562399403299612	-0.09916330698772842	0.03876611019701625	2	6																														21.00807	34.31193																		
draft_23062_00004																		11.996218918344074	31.97207190136092	-0.4106177842690175	0.21326800389277967	5.588415639488555	9.981730236529847	0.5	0.12499999999999994	272.3653520277899	0	6	2.12	10	12	18	1	38	0	0	-0.26769999999999966	0.07166328999999982	75.5393	0	1	1	1	1	0	0	0	1	0	0	0	0.3190142992067075	86	706	21	34.854148284838026	1.9363415713798904	16.33960293725022	7.271563589201687	5.835585360827151	5.169925001442312		86.81	0.8333333333333334		0.45454545454545453	0.4814111366353723	2.7921063034727513	2.840950740464948	0	4.251415002085969	8.917543699641408	0	1.8948485120271366	0	0	0.5952753944880748	0	0	0	0	0	0.14285714285714285	0	0	0	0	0	0	0	0	3	0	1	0	0	4	2	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.055555555555557	6.9632	6.666666666666667	0.5	1138.06	0.3333333333333333	300	13.759148545064338	8.276675564742526	8.49407091806098	4.796555699591001	3.6593444535169084	2.8261214659717875	1.648235514144847	1.1775584498895564	11.046908634114093	6.241091468126159	5.011277651289619	2.4694914244544717	1.5933643201686067	1.0251437602648328	0.5404347242724203	0.3298455485105403	2.3120048347613267	3.2288166629837467	3.8866277191064995	0.8750083388771008	0.934285519400347	0.9205700197703277	2.5754015345377983	0.35355339059327373	0.11785113019775793	0	0.9623620173830916	0.050999171780175385	0.03042903097250923	0	0	0	0	0.08333333333333333	0.10703808753134778	0	0	0	0.027777777777777776	0.02992639636637849	0	0	0	5	1	3	2	0	0	1164.9829699741038	1268.449706221157	1662.8645336668433	1428.9216282798347	1275.7387225229454	27.171120747625807	27.726677155553535	30.876636941840086	26.719945714244172	26.162760048575244	0.3378584172481254	-0.1428776587041372	-0.056391284795139614	0.059146806578919214	-0.005219853856215602	3	5																														29.660139999999995	41.96186																		
draft_23062_00005																		11.996206672001403	15.998707685040198	-0.4106459146935773	0.11628594315282481	4.5065848121486045	9.46235612930798	0.5384615384615384	0.4690000000000003	239.31124047832975	0	5	2.4499999999999997	7	10	17	1	38	0	0	0.11449999999999905	0.013110249999999782	70.87310000000001	0	1	1	1	1	0	0	0	1	0	0	0	0.3040742134898956	82	560	22	32.85754173677597	1.9327965727515277	10.418470433902893	7.5346824204670515	2.883788013435839	5.08746284125034		72.72	0.8		0.4444444444444444	1.5000000000000004	2.628868741993201	2.0743247078516465	3	3.61939931847957	10.325124803665261	1.0827448965556543	2.94168275343288	0.8442136252749053	0	0.5723571212766659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	3	1	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.058823529411764	6.25	5.0176	0.5384615384615384	1172.04	0.35294117647058826	238	13.052041763877792	7.83151711960892	7.7953632055807525	5.081830611933931	3.4339447874645774	2.806424438044721	1.7186175168389197	0.8706865014622237	10.565255425631475	5.690097531471788	5.192962218980246	2.4844107658247783	1.4600583700848737	0.9993771672731762	0.5221123507596878	0.2441642509299329	2.7960034803231486	3.271346950707791	4.180438970550298	1.217548335743962	1.2029564476654278	1.2103526461209826	2.3653980259041862	0.35355339059327373	0.23570226039551587	0	1.6041239328352215	0.25	0.056781344807245726	0	0	0	0	0.06804138174397717	0.1554376142423653	0	0	0	0.024056261216234408	0.04165752139768156	0	0	0	4	2	5	1	1	0	964.8241380234606	1071.4761307798615	1407.2686552091525	1259.9468635264438	1005.8652565924264	19.683387407899318	18.32863979775858	26.325187618384597	25.044287370175006	21.09938476469722	0.29820492526985576	-0.10739313634001987	-0.06479469398054122	0.01683943857600487	0.08893490774956309	4	4																														23.617347000000002	40.38865299999999																		
draft_23062_00006																		11.997998074669137	31.973789820148326	-0.3025138614197106	0.2467500520885556	5.736490939245982	11.648578427856487	0	-0.45600000000000007	255.31917931784685	0	3	1.6800000000000002	15	10	17	0	25	0	0	-0.7107000000000003	0.5050944900000005	68.5701	0	2	2	2	2	0	0	1	1	0	0	0	0.46362229848378766	82	448	20	31.905473456284227	1.9940920910177642	19.94385683819334	4.966443434959249	8.515383326069788	5.08746284125034		118.22999999999999	0.8		0.4444444444444444	0	0	0	0	4.359847328416287	6.79772543451553	0	0.7937005259840998	0	0	0.4999999999999999	0	0	0	0.2886751345948129	0	0.4999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.456747404844291	5.104166666666667	3.25	0	436.07	0.8125	233	11.596011838247806	7.577316827624755	7.299983473961118	5.410546460216062	4.166724788644139	2.6995190445752653	1.8956653128813634	0.9367231515332554	9.141896993508759	5.606338431379559	4.326170346813603	2.8891891290071117	1.9389004476042093	1.043956915546838	0.5852872529092722	0.288846813160789	2.8192718153982885	3.9539361509883735	4.6961315999481466	0.8961799691813803	1.0837545840203997	1.076918951208452	1.6876136627761007	0.20412414523193154	0.348461712529338	0.10206207261596577	0.5620743195279077	0.025499585890087693	0.05864037331538409	0.008499861963362563	0	0	0.14433756729740646	0.1853954059492991	0.1760310363079829	0	0	0.09128709291752768	0.07342132423654162	0.060970628202297684	0	0	2	6	0	0	0	0	0	1318.8777340217132	1504.7802162210537	2056.234535790649	1707.2537505263674	1453.6859713044435	30.88438505181135	29.900337520707378	38.47633557819379	34.570422180456184	32.891958556901706	0.2824795083165734	-0.1772463089964544	0.11157911865188515	-0.1372912599961851	0.12865441851728257	2	5																														19.914862999999997	32.545137000000004																		
draft_23062_00007																		11.993405705916434	31.972071899925673	-0.33709571716468656	0.2474318708030601	5.718451283417522	11.446101755331666	0.09090909090909091	-1.2840000000000003	264.3050915868982	0	3	1.9	17	11	19	0	30	0	0	-0.876	0.767376	73.5624	0	2	2	2	2	0	0	0	2	0	0	0	0.3987229101425395	92	627	25	35.87577439200783	1.9930985773337682	20.049715466738856	4.974591162524735	11.6005331416894	5.247927513443585		105.29	1		0.5	0	1.1634026079003021	1.121195220338286	0	4.195780723337382	7.988186155414522	0	1.4867477590984401	0	0	0.4999999999999999	0	0	0	0.41274090611182834	0	1.5000000000000004	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	4	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.409972299168976	5.969821673525377	3.995837669094693	0.09090909090909091	655.07	0.7777777777777778	287	13.173362107437434	8.471163677742107	8.287304059285898	5.980799709974459	4.697358909725934	3.4195834199573514	2.4101425284119404	1.0354601584782825	9.86436571761713	5.522747944591988	4.115976010791004	2.54625369615057	1.5614671686092847	0.981506440079709	0.527312032736207	0.21753696359514813	3.1635761901972383	4.518977541961721	5.549166716723662	0.877818233993082	0.94687328091755	0.9490000894111911	1.9762887973709136	0.20412414523193154	0.348461712529338	0.10206207261596577	0.6042431250251966	0.025499585890087693	0.05864037331538409	0.008499861963362563	0	0	0	0.16666666666666666	0.2672588984322123	0	0	0	0.04444444444444444	0.058037231404214726	0	0	1	8	0	1	0	0	0	1272.6032972805751	1449.3129650635076	1996.1901925542343	1840.8619930807572	1491.925311785477	27.116612314637823	28.893130977962304	36.631964300510354	35.88848827938919	30.881025375899235	0.3492560295899518	-0.23233852627566892	0.17040188928787292	-0.20392433458530265	0.16421884287273517	2	6																														22.234484	36.265516																		
draft_23062_00008																		11.993405678294279	31.97207196262775	-0.33716780926747136	0.24623005550349775	4.7928889586414325	11.47242252367445	0.09090909090909091	-1.225	280.3044965144676	0	4	1.79	18	12	20	0	31	0	0	-0.6678999999999997	0.4460904099999996	74.9308	0	2	2	2	2	0	0	0	2	0	0	0	0.40890797914391946	96	736	27	37.897929092393326	1.9946278469680698	22.877269008609975	7.760934426077855	11.638147816167358	5.321928094887363		114.52	0.8333333333333334		0.45454545454545453	0	0.9531842929969365	0.8222672338010394	0	4.237863225511117	8.594350301644313	0	1.4867477590984401	0	0	0.4999999999999999	0.33333333333333337	0	0	0.38315471619677655	0	1.1905507889761497	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	4	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.39	6.635204081632653	4.231404958677686	0.09090909090909091	682.08	0.7368421052631579	329	13.880468888623982	9.009168480202892	8.45640603801166	6.404563396072355	4.91073207075219	3.706179885686971	2.499604087444735	1.331975931415931	10.272614008080991	5.625054273546445	4.039955862056698	2.622478868538721	1.5998126134827144	1.0208361823477243	0.5216209519221723	0.24392093112532812	3.2590982210257358	4.600819557317748	5.695856614834021	0.8727983176938208	0.950833870412784	0.9589533766221096	1.8917378080080323	0.20412414523193154	0.348461712529338	0.10206207261596577	0.5423980302578792	0.025499585890087693	0.05864037331538409	0.008499861963362563	0	0	0	0.16666666666666666	0.24285113019775795	0	0	0	0.04444444444444444	0.048174702911945776	0	0	2	7	0	0	0	0	0	1299.4780598166428	1483.5157075386755	2043.4505583441978	1922.4965391628261	1582.6097018937598	28.89108135017877	30.557314932227435	38.15753757343305	38.2751841003656	33.24046189871905	0.5013329662642501	-0.347013129864153	0.2541065934550796	-0.29182680163913854	0.30161199634169644	2	7																														24.150483999999995	37.067516																		
draft_23062_00009																		11.99337058949447	31.972072062965513	-0.3397560184813284	0.11949928473519866	3.5831078647547954	9.802023853308174	0.5384615384615384	1.282	314.4053758463015	0	10	2.01	7	15	21	1	43	0	0	0.14929999999999932	0.0222904899999998	88.63409999999999	0	1	1	1	1	0	0	1	0	0	0	0	0.33414903670590956	94	1227	22	41.013377182911896	1.9530179610910428	22.645705014473258	7.861877449020025	11.752646644750545	5.392317422778761		104.97	1		0.5	0.43067436424814404	3.534260903250207	1.6465164701101374	0	5.601275682958293	6.944992838659704	0	0.6551853485522243	0	0	0.4999999999999999	0.19999999999999996	0	0	0	0	0.4999999999999999	0.73213398236815	0.08333333333333334	0	0	0	0	0	0	3	0	4	0	1	2	0	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.047619047619047	10.680473372781066	8.88888888888889	0.5384615384615384	1429.08	0.23809523809523808	458	15.664925939000156	10.007239053047545	8.716485693397507	5.561400763091004	4.519553549046205	2.8934174980286724	1.7606011236097971	1.1939925113581717	13.25603976132089	7.807896389005765	5.724804317019401	3.5337789350947304	2.420201815749074	1.5054106549854196	0.9986736953588158	0.6430677636599329	1.7242834560036207	2.6911541512114048	2.5986143189190596	0.6512329897123211	0.8509755956122587	0.736704103546498	1.4288690166235207	0	0	0	0.5550632163322078	0	0	0	0	0	0.11785113019775793	0.16666666666666666	0.16596365263022675	0	0	0.034020690871988585	0.048112522432468816	0.05723141505823216	0	0	2	4	0	4	0	0	0	1213.6339058949125	1296.9901113213273	1554.1151865018194	1352.2402975231228	1306.8604646054894	30.89108135017877	27.44013302294789	33.297481274621006	30.775791880653426	32.21656953240577	0.4297507586056117	-0.19215786645494834	-0.1280025098801808	0.15887975089372292	-0.015397894995022917	2	4																														32.802553999999994	47.25544599999999																		
draft_23062_00010																		11.85	15.994919676351799	-0.26357080366280944	0.3144955974870783	4.623701038001584	8.906094342838346	0.2	0.16200000000000003	217.22762822271298	0	2	1.9	14	10	17	0	27	0	0	-0.6648000000000008	0.44195904000000114	61.243100000000005	0	2	1	2	1	0	0	0	2	0	0	0	0.3197658402969725	78	478	20	32.29479070018899	2.018424418761812	17.98823213753753	2.5416026411880432	15.44662949634949	5.08746284125034		69.42	0.8		0.4444444444444444	0	1.0476828166363115	1.040041911525952	0	5.479913756094796	5.629749142285957	0	0.7663094323935531	0	0	0	0	0	0	0	0	1.6090876675904102	1.7091480255849363	0	0	0	0	0	0	0	1	0	1	0	1	4	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.456747404844291	6.074380165289257	3.769230769230769	0.2	544.06	0.875	244	11.380468888623982	7.7540201954234895	6.73697389862975	5.2951145995167765	3.978058476053199	3.2757611286866273	1.6568717607981815	1.0274506329910744	8.790960799598373	4.802014434784569	3.3526106527458817	1.9860346959530315	1.206827679976564	0.7593552352534917	0.2940597654396968	0.14232113164871846	1.8023974857179377	2.338559025764731	3.1490914584736847	0.5048921826501106	0.5256472266921155	0.5310622984796021	0.895168206888927	0	0.11785113019775793	0	0.37069315245077517	0	0.014433756729740642	0	0	0	0	0.17010345435994295	0.2563640695691264	0	0	0	0.042522869279661354	0.04714462480868613	0	0	3	3	1	2	0	0	0	837.6333475988122	931.993977329842	1182.4410319119609	1054.3557501756134	749.8601527099304	18.57437054192335	19.215326111948645	25.294904760394616	23.654613172442772	16.21505422272032	0.3789338910595351	-0.17671022056992683	-0.11357401998287285	0.09033913290875377	0.059975391130041404	1	6																														16.943277	31.236723																		
