id	bits.on
0378_00003	19,20,24,34,46,54,56,57,65,80,86,89,124,134,139,144,153,159,163,167,172,192,204,207,262,269,270,298,300,313,319,332,335,347,349,353,360,363,364,366,374,384,390,405,422,428,434,436,458,461,464,467,475,481,486,492,493,508,516,524,525,529,530,532,533,535,548,554,555,556,558,566,569,580,588,595,599,600,603,623,625,626,629,678,690,692,705,719,720,727,728,751,755,762,763,766,783,789,791,831,839,870,887,889,900,914,915,917,919,929,936,943,947,948,954,959,960,963,968,974,975,977,997
0378_00004	62,134,317,344,370,405,422,479,481,486,511,580,662,678,690,691,729,750,787,806,828,887,905,944,960,968,989,1006
0378_00005	19,44,56,65,89,124,134,139,153,163,172,192,199,207,311,319,326,327,330,369,374,405,422,436,461,464,481,486,524,525,558,566,580,625,626,629,638,678,680,690,719,728,755,783,791,887,919,936,959,960,968,974,975
0378_00007	19,44,54,56,57,65,79,89,121,124,134,139,153,163,165,172,192,256,269,300,302,319,347,364,369,374,405,412,422,436,461,464,481,486,492,508,524,525,555,558,566,580,588,600,625,626,629,638,678,680,690,692,719,728,755,763,783,785,791,887,919,936,954,959,960,968,974,975
0378_00008	19,44,54,56,57,65,89,124,134,139,153,163,172,192,256,266,302,319,347,369,374,405,412,422,436,461,464,481,486,508,524,525,555,558,566,580,588,625,626,629,638,678,680,690,692,693,719,728,743,755,763,783,785,791,796,887,919,936,954,959,960,968,974,975
0378_00009	29,89,98,114,134,153,156,207,245,326,390,394,449,453,461,508,534,551,576,578,621,626,640,656,789,878,922,948
0378_00010	20,83,94,107,118,141,153,207,341,353,440,481,508,511,626,634,635,727
0378_00012	19,44,54,56,57,65,79,89,124,134,139,150,153,163,165,172,192,256,269,300,302,319,347,364,369,374,405,412,422,436,461,464,475,481,486,492,508,524,525,555,558,566,580,588,600,625,626,629,638,672,678,680,690,692,719,728,755,763,783,785,791,887,900,919,936,954,959,960,968,974,975
0378_00013	15,20,79,89,94,121,134,153,172,245,264,301,374,381,422,479,480,493,497,508,528,530,547,553,562,626,647,660,662,709,727,743,752,773,778,789,803,887,913,952,972,976,981,1003,1008,1023
0378_00014	54,57,65,70,79,89,121,134,139,153,163,165,245,256,269,300,302,347,364,369,374,405,412,452,460,461,465,481,492,508,523,524,525,555,560,566,588,596,600,615,626,638,657,680,692,716,719,763,765,785,791,833,887,919,928,936,952,954,968,974,976
0378_00015	20,94,112,144,153,266,298,305,373,434,480,508,626,727,767,778,915,993
0378_00017	54,57,65,70,89,134,139,153,163,245,256,266,302,347,369,374,405,412,452,460,461,465,481,508,523,524,555,560,588,596,615,626,638,657,680,692,693,716,719,743,763,765,785,791,796,833,887,919,928,936,952,954,968,974,976
0378_00020	20,80,94,107,118,141,153,207,209,242,348,481,508,552,575,626,635,662,727,915,1005
0378_00021	65,70,89,134,139,153,163,199,207,245,311,326,327,330,369,374,405,452,460,461,465,481,508,523,524,560,596,615,626,638,657,680,716,719,765,791,833,887,919,928,936,952,968,974,976
0378_00022	10,11,14,20,26,38,64,88,93,94,107,113,134,136,141,152,153,159,199,203,207,231,245,247,261,274,289,297,306,310,321,349,357,374,383,393,405,410,426,461,475,480,481,506,508,511,512,516,518,530,550,580,582,593,602,606,613,615,625,626,635,662,673,676,727,739,752,789,821,860,866,879,887,889,893,897,943,960,968,1017
0378_00023	26,54,57,89,153,178,198,203,263,266,339,347,383,461,474,508,555,588,607,626,667,669,692,693,719,732,740,741,743,763,791,829,855,874,883,911,936,949,954,959
0378_00025	54,57,64,67,79,89,120,121,129,132,134,139,153,163,165,168,244,245,256,269,300,302,309,319,337,347,364,369,374,405,412,422,461,481,486,492,506,508,524,525,532,555,566,582,588,600,615,626,631,638,662,669,680,692,719,720,763,783,785,791,792,797,860,868,876,887,889,919,936,954,968,974
0378_00026	20,54,94,107,118,141,153,207,231,250,261,284,480,481,508,530,626,635,727,730,752,984
0378_00027	20,94,107,113,118,141,153,207,231,250,284,341,440,481,508,530,616,626,635,727,940,976,984
0378_00028	57,153,207,266,292,326,347,390,422,474,508,576,588,626,692,757,763,779,845,891,900,954,955
0378_00030	54,57,64,67,89,120,129,132,134,139,153,163,168,244,245,256,266,302,309,319,337,347,369,374,405,412,422,461,481,486,506,508,524,532,555,582,588,615,626,631,638,662,669,680,692,693,719,720,743,763,783,785,791,792,796,797,860,868,876,887,889,919,936,954,968,974
0378_00031	14,20,94,107,118,128,141,145,153,157,186,207,226,231,250,257,270,284,285,366,387,403,427,480,481,508,516,530,566,626,627,635,673,690,692,727,739,757,871,917,927,984,997,1006
0378_00032	14,20,94,107,118,128,141,145,153,159,207,209,231,242,250,257,270,284,285,299,327,340,366,403,440,480,481,508,516,530,541,552,563,626,627,635,673,690,692,727,739,757,871,915,917,927,984
0378_00033	54,57,64,67,79,89,120,129,132,134,139,150,153,163,165,168,244,245,256,269,300,302,309,319,337,347,364,369,374,405,412,422,461,475,481,486,492,506,508,524,532,555,566,582,588,600,615,626,631,638,662,669,672,680,692,719,720,763,783,785,791,792,797,860,868,876,887,889,900,919,936,954,968,974
0378_00034	64,67,89,120,129,132,134,139,153,163,168,199,207,244,245,309,311,319,326,327,330,337,369,374,405,422,461,481,486,506,508,524,532,582,615,626,631,638,662,669,680,719,720,783,791,792,797,860,868,876,887,889,919,936,968,974
0378_00039	20,94,107,134,153,207,212,232,390,458,480,508,511,542,568,602,626,727,813,889,909,936
0378_00040	20,52,94,107,141,153,207,236,254,406,454,465,481,508,544,626,727,802,868,948,994
0378_00041	20,94,107,205,207,390,508,626,727,802,909,948
0378_00042	20,39,49,94,107,118,141,153,207,297,481,508,527,626,635,727,802,852,948,949
0378_00043	20,77,94,107,118,141,153,185,207,225,231,250,424,436,441,458,481,508,626,635,679,727,778,913,916
0378_00044	20,39,94,107,134,153,196,207,312,390,480,508,511,531,626,727,807
0378_00045	20,94,126,147,153,257,480,508,626,727
0378_00046	20,94,107,118,141,153,188,207,214,231,250,363,396,447,481,508,626,635,727,881,915,948,949,992,1015
0378_00047	20,94,107,134,153,167,207,341,480,508,511,516,522,602,626,673,727,739,742,762,797,902,948,960
0378_00048	19,20,44,54,56,57,65,71,89,123,124,125,134,139,153,163,165,172,192,235,256,269,300,302,319,341,347,357,361,364,369,374,392,396,405,412,422,432,436,461,464,475,480,481,486,487,492,508,524,525,543,550,555,558,566,580,599,600,603,612,625,626,627,629,638,678,680,689,690,692,699,719,725,727,728,755,763,783,785,791,810,843,871,881,887,897,898,899,900,918,919,936,948,954,959,960,963,968,974,975
0378_00049	5,15,19,20,44,54,56,57,65,89,124,134,139,153,163,165,172,192,194,200,240,256,269,300,302,319,340,341,347,364,369,374,405,412,422,432,436,461,464,465,475,479,481,486,492,508,509,524,525,531,539,555,558,566,580,600,603,625,626,629,633,638,655,657,678,680,687,690,692,707,719,723,727,728,733,755,763,783,785,791,793,810,842,847,887,900,905,918,919,936,954,959,960,968,974,975
0378_00050	10,19,20,24,44,54,56,57,65,71,89,123,125,127,134,139,153,165,167,172,176,192,235,269,300,319,336,341,347,357,361,364,369,374,392,395,396,405,422,432,436,461,464,467,475,480,481,486,487,492,508,524,525,543,550,555,558,566,569,580,588,599,600,603,612,625,626,627,629,678,689,690,692,699,717,719,725,727,728,755,763,766,783,785,791,798,810,843,871,881,887,897,898,899,900,918,919,936,948,954,959,960,963,968,974,975
0378_00051	5,10,15,19,20,24,54,56,57,65,89,127,134,139,153,165,167,172,176,192,194,200,240,256,269,300,302,319,336,340,341,347,364,369,374,395,405,422,432,436,461,464,465,467,475,479,481,486,492,508,509,524,525,531,539,555,558,566,569,580,588,599,600,603,625,626,629,633,655,657,678,680,687,690,692,707,717,719,723,727,728,733,755,763,766,783,785,791,793,798,810,842,847,887,900,905,918,919,936,954,959,960,968,974,975
0378_00053	20,44,54,57,71,89,123,125,134,138,153,235,341,347,357,361,369,392,396,432,461,480,481,487,508,543,550,555,581,599,612,626,627,689,692,699,719,725,727,763,769,785,791,810,812,843,850,854,871,877,881,897,898,899,918,936,948,954,963,968,974
0378_00054	20,77,94,107,118,141,153,207,231,250,436,441,481,483,487,508,626,635,679,727,778,877,913
0378_00057	20,57,58,94,115,172,347,454,508,539,588,626,692,712,719,727,779,872,954,995
0378_00059	20,52,62,72,94,96,107,118,134,141,145,153,182,207,230,270,421,424,481,487,508,550,558,588,626,635,727,864,968,989
0378_00060	20,57,94,107,108,146,153,207,326,347,435,508,571,576,588,626,692,727,747,845,899,954,961
0378_00062	15,20,32,79,89,94,139,233,237,474,508,590,614,626,662,677,727,772
0378_00064	15,20,26,88,89,94,171,213,279,318,490,508,570,599,600,626,675,719,727,819,822,836,855,936
0378_00065	20,94,107,118,141,153,207,326,377,481,488,508,576,626,635,727
0378_00066	20,21,94,153,337,480,508,530,626,727,752
0378_00068	41,93,95,134,153,182,201,202,220,227,234,257,285,326,347,393,400,405,408,436,476,481,482,512,535,539,568,569,580,605,613,621,626,666,675,678,687,719,758,773,786,821,826,843,853,887,922,948,968,1016
0378_00069	20,94,107,141,207,390,406,423,481,508,544,563,621,626,727,802,948
0378_00070	16,20,35,57,58,153,158,182,201,266,326,347,358,508,588,626,692,727,763,801,898,954
0378_00071	20,52,64,94,96,107,118,134,141,153,182,207,272,372,383,389,407,479,481,487,503,508,550,603,626,635,654,662,714,727,762,778,786,797,812,849,893,896,921,951,968,989
0378_00072	20,52,72,94,107,118,134,141,153,182,207,270,281,424,481,508,550,558,620,626,635,640,676,697,727,733,819,947,968,970,989
0378_00073	32,54,57,79,89,121,130,134,139,153,163,165,167,169,236,245,256,269,277,300,302,347,364,369,374,391,412,434,452,461,492,506,508,524,525,555,566,569,588,600,626,638,657,662,680,692,719,763,766,785,791,806,810,919,936,952,954,968,974
0378_00074	20,24,32,54,57,89,130,134,139,153,163,165,167,169,193,236,245,256,263,269,277,300,302,311,326,327,330,346,347,364,369,374,376,391,412,434,435,452,461,466,474,475,492,494,506,508,516,524,536,545,555,558,565,569,600,611,626,638,641,657,662,680,692,719,727,762,763,766,773,785,787,791,806,810,900,905,915,919,936,948,952,954,960,968,974
0378_00075	24,32,54,57,73,89,125,130,132,134,139,153,163,165,167,169,170,236,245,256,269,277,300,302,311,326,327,330,339,346,347,364,369,374,391,412,434,435,452,461,466,475,492,506,508,524,555,562,565,569,600,626,638,657,660,662,680,686,692,719,763,766,785,787,791,806,810,900,905,915,919,936,952,954,968,974,988
0378_00076	32,54,57,89,130,134,139,153,163,167,169,236,245,256,266,277,302,347,369,374,391,412,434,452,461,506,508,524,555,569,588,626,638,657,662,680,692,693,719,743,763,766,785,791,796,806,810,919,936,952,954,968,974
