id	bits.on
0224_00002	15,19,31,56,65,85,89,127,134,139,153,172,283,311,314,319,326,405,413,422,430,436,442,461,480,481,486,524,525,558,566,580,625,626,629,678,690,717,728,742,755,781,783,794,814,824,887,936,960,964,968,974,975,980,1021
0224_00005	19,56,65,89,134,139,153,155,159,167,172,197,212,244,319,351,387,401,405,422,436,442,461,481,486,524,525,558,566,580,621,625,626,629,653,658,678,690,711,719,728,755,783,785,791,881,887,915,935,936,948,960,968,974,975,990,1015,1017
0224_00009	19,56,57,65,76,89,109,134,139,153,155,159,172,173,177,197,212,266,319,347,351,387,401,405,422,436,442,461,481,486,508,524,525,555,558,566,580,588,625,626,629,653,678,690,692,719,728,743,755,763,783,874,887,935,936,954,960,968,974,975,980,990,997
0224_00010	20,56,94,107,134,141,153,207,224,270,281,301,400,452,481,508,516,550,558,620,626,640,655,676,725,727,731,733,739,802,819,907,917,944,947,948,950,964,968,970,989,992
0224_00011	15,18,20,79,80,89,94,107,123,134,137,141,153,159,190,207,217,225,231,245,264,270,276,356,360,366,381,392,409,429,480,481,497,508,510,516,530,545,547,553,562,605,623,626,643,651,662,671,683,719,722,726,727,734,771,773,776,778,789,795,827,835,891,946,981,1003,1008
0224_00014	19,20,58,64,94,96,107,134,141,153,207,214,269,272,372,383,389,407,479,481,487,503,508,550,603,615,626,654,662,714,727,762,776,778,786,789,797,812,893,896,968,989
0224_00015	20,50,62,64,153,154,283,312,343,347,361,370,411,455,481,497,505,508,530,542,544,556,558,599,640,662,663,727,748,755,778,781,826,850,864,918,948,994,1019
0224_00024	20,84,94,107,141,145,153,207,228,242,254,294,365,481,508,598,626,727,802,948,994
0224_00026	15,20,32,89,94,199,233,237,262,276,404,411,427,438,473,508,626,662,677,727,772,876,889,924
0224_00027	20,94,105,107,141,153,207,217,231,261,327,480,481,508,530,583,626,684,727,752,776,789
0224_00028	19,20,65,88,94,107,117,127,134,141,153,195,207,387,395,405,479,481,508,562,626,662,727,776,787,789,866,968,989,1022
0224_00029	3,15,18,26,27,71,72,75,76,89,91,119,134,137,142,193,222,245,269,272,284,287,288,298,311,316,323,328,332,350,358,398,449,452,461,467,489,499,508,534,540,567,573,586,631,634,635,646,656,675,677,692,699,701,711,719,721,722,733,747,772,778,779,793,829,870,871,894,906,947,948,950,952,968,990,1001,1012,1017
0224_00030	20,84,94,107,141,145,153,207,228,242,254,294,365,481,508,598,626,727,802,948,994
0224_00031	19,20,62,94,96,107,134,141,145,153,207,230,270,421,449,481,482,487,508,528,550,558,588,626,727,747,776,789,968,989
0224_00032	19,20,40,94,107,134,141,153,207,270,281,481,482,508,528,550,558,620,626,640,676,727,733,747,776,789,819,947,968,970,989
0224_00036	19,20,138,141,153,202,207,225,231,269,387,438,481,508,547,606,688,700,713,718,727,771,776,778,813,833,919,932,948
0224_00037	20,94,107,141,153,207,217,225,231,270,272,276,360,364,409,480,481,508,516,545,626,632,633,643,722,727,762,771,776,778,789,948,960
0224_00039	19,20,44,56,57,65,71,72,75,89,123,134,139,153,155,159,172,173,177,197,212,235,257,269,276,297,300,319,341,347,351,359,364,387,401,405,406,422,432,436,442,443,461,475,481,486,487,492,508,524,525,528,550,555,558,566,580,603,612,625,626,627,629,653,669,678,690,692,719,721,727,728,745,755,763,783,795,810,843,860,871,874,881,887,897,898,899,900,918,935,936,954,960,968,974,975,980,990,997,1005
0224_00042	20,50,62,64,153,154,247,283,312,341,361,440,481,497,508,530,556,558,569,599,659,662,727,755,778,781,826,850,864,918,940,948,994
0224_00043	20,50,62,64,94,153,154,163,283,312,361,391,480,481,497,508,530,556,558,599,626,662,727,752,755,778,803,826,850,864,918,948,976,994
0224_00044	17,21,26,79,122,134,148,160,212,226,304,353,369,381,405,430,476,515,550,598,626,640,676,698,712,735,787,825,850,869,946,968
0224_00045	15,26,27,72,89,134,162,222,237,240,274,278,285,297,307,343,346,349,409,419,467,473,499,508,554,562,593,633,653,656,707,730,741,767,778,836,850,948,962,968,1004,1018
0224_00048	20,39,94,96,134,177,272,304,324,383,389,402,427,439,469,479,487,503,508,510,550,551,626,654,662,713,714,727,762,786,797,798,803,824,850,871,896,909,938,968
0224_00049	20,56,62,94,96,107,134,141,145,153,207,230,270,276,301,421,480,481,487,508,511,516,531,550,558,588,626,655,700,727,731,739,743,776,820,888,907,917,920,950,968,989,992
0224_00050	7,18,85,89,147,153,200,216,229,260,284,300,311,323,326,347,442,454,461,467,493,554,557,562,582,588,590,617,621,626,628,703,711,719,743,793,835,851,936,956,974
