id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0109_00004	1-METHYLNICOTINAMIDE	C7H8N2O	13.31		missing SMILES		
0109_00005	1-NAPHTHYLAMINE	C10H9N	8.32		missing SMILES		
0109_00006	2-HYDROXYPYRIDINE	C5H5NO	1.04		missing SMILES		
0109_00007	3-METHOXYTYRAMINE	C9H13NO2	8.53		missing SMILES		
0109_00008	3-METHYLADENINE	C6H7N5	4.58		missing SMILES		
0109_00009	3-METHYLHISTAMINE	C6H11N3	19.6		missing SMILES		
0109_00010	4-HYDROXY-2-QUINOLINECARBOXYLIC ACID	C10H7NO3	3.27		missing SMILES		
0109_00011	5-METHYLCYTOSINE	C5H7N3O	4.97		missing SMILES		
0109_00013	ADENINE	C5H5N5	2.23		missing SMILES		
0109_00015	CHOLINE	C5H14NO	13.45		missing SMILES		
0109_00016	CREATINE	C4H9N3O2	12.37		missing SMILES		
0109_00017	CREATININE	C4H7N3O	4.97		missing SMILES		
0109_00020	CYTOSINE	C4H5N3O	4.46		missing SMILES		
0109_00021	DETHIOBIOTIN	C10H18N2O3	8.97		missing SMILES		
0109_00022	DIETHANOLAMINE	C4H11NO2	12.27		missing SMILES		
0109_00023	DIMETHYLBENZIMIDAZOLE	C9H10N2	0.57		missing SMILES		
0109_00024	GUANIDINOACETATE	C3H7N3O2	11.78		missing SMILES		
0109_00025	GUANINE	C5H5N5O	7.14		missing SMILES		
0109_00027	HISTAMINE	CH5H9N3	18.72		missing SMILES		
0109_00028	HYPOXANTHINE	C5H4N4O	2.56		missing SMILES		
0109_00035	MELATONIN	C13H16N2O2	0.55		missing SMILES		
0109_00036	METHYLGUANIDINE	C2H7N3	9.33		missing SMILES		
0109_00037	N6-(DELTA2-ISOPENTENYL)-ADENINE	C10H13N5	0.64		missing SMILES		
0109_00038	N-ACETYLPUTRESCINE	C6H14N2O	13.45		missing SMILES		
0109_00042	N-METHYLTRYPTAMINE	C11H14N2	8.34		missing SMILES		
0109_00043	PHOSPHOCHOLINE	C5H14NO4P	21.52		missing SMILES		
0109_00044	PTERIN	C6H5N5O	3.51		missing SMILES		
0109_00045	PURINE	C5H4N4	1.33		missing SMILES		
0109_00046	PYRIDOXAMINE	C8H12N2O2	19.91		missing SMILES		
0109_00047	QUINOLINE	C9H7N	4.74		missing SMILES		
0109_00048	RIBOFLAVIN	C17H20N4O6	3.97		missing SMILES		
0109_00051	THIAMINE	C12H17N4OS	16.53		missing SMILES		
0109_00052	THIOPURINE S-METHYLETHER	C6H6N4S	0.64		missing SMILES		
0109_00053	XANTHURENIC ACID	C10H7NO4	6.17		missing SMILES		
