id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.lipidmaps	id.kegg	comment
0414_00021			2.03	3001055	CN/C(=C\[N+](=O)[O-])/NCCSCC1=CC=C(O1)CN(C)C								
0414_00022			2.21	6046	C1COCCN1N=O	C1COCCN1N=O							
0414_00023			2.22	14210	CNC(=O)CSP(=O)(OC)OC	CNC(=O)CSP(=O)(OC)OC							
0414_00024			2.3	32490	CCCOC(=O)NCCCN(C)C	CCCOC(=O)NCCCN(C)C							
0414_00025			2.39	2151	CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N	CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N							
0414_00026			2.66	1983	CC(=O)NC1=CC=C(C=C1)O	CC(=O)NC1=CC=C(C=C1)O							
0414_00027			2.66	13591	C1CCN(C1)N=O	C1CCN(C1)N=O							
0414_00028			2.7	5367980	CC(C)(/C=N/OC(=O)NC)S(=O)C								
0414_00029			2.77	4173	CC1=NC=C(N1CCO)[N+](=O)[O-]	CC1=NC=C(N1CCO)[N+](=O)[O-]							
0414_00030			2.78	9294	C[C@@H]([C@@H](C1=CC=CC=C1)O)NC								
0414_00031			2.8	2153	CN1C2=C(C(=O)N(C1=O)C)NC=N2	CN1C2=C(C(=O)N(C1=O)C)NC=N2							
0414_00032			3.16	5284371	CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O								
0414_00033			3.27	25429	COC(=O)NC1=NC2=CC=CC=C2N1	COC(=O)NC1=NC2=CC=CC=C2N1							
0414_00034			3.66	3000540	CCC[C@@H]1C[C@H](N(C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@@H](C)O								
0414_00035			3.82	3007	CC(CC1=CC=CC=C1)N	CC(CC1=CC=CC=C1)N							
0414_00036			4.16	5215	C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N	C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N							
0414_00037			4.36	5362527	CC(/C(=N/OC(=O)NC)/C)S(=O)(=O)C								
0414_00038			4.54	5430	C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3	C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3							
0414_00039			4.74	1614	CC(CC1=CC2=C(C=C1)OCO2)N	CC(CC1=CC2=C(C=C1)OCO2)N							
0414_00040			4.78	4831	CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCNCC3)C(=O)O	CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCNCC3)C(=O)O							
0414_00041			4.81	5368053	CC(C)(/C=N/OC(=O)NC)S(=O)(=O)C								
0414_00042			4.88	10836	C[C@@H](CC1=CC=CC=C1)NC								
0414_00043			4.94	5462507	CC(=O)O[C@H]1C=C[C@H]2[C@H]3CC4=C5[C@]2([C@H]1OC5=C(C=C4)O)CCN3C								
0414_00044			5.08	2519	CN1C=NC2=C1C(=O)N(C(=O)N2C)C	CN1C=NC2=C1C(=O)N(C(=O)N2C)C							
0414_00045			5.19	19756	C1=CC=C2C(=C1)NC(=N2)C3=CC=CO3	C1=CC=C2C(=C1)NC(=N2)C3=CC=CO3							
0414_00046			5.2	5340	C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2	C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2							
0414_00047			5.27	5336	C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N	C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N							
0414_00048			5.39	1615	CC(CC1=CC2=C(C=C1)OCO2)NC	CC(CC1=CC2=C(C=C1)OCO2)NC							
0414_00049			5.39	5360521	C/C(=N\OC(=O)NC)/SC								
0414_00050			5.43	18752	COC(=O)NS(=O)(=O)C1=CC=C(C=C1)N	COC(=O)NS(=O)(=O)C1=CC=C(C=C1)N							
0414_00051			5.55	4828	CC(C)NCC(COC1=CC=CC2=C1C=CN2)O	CC(C)NCC(COC1=CC=CC2=C1C=CN2)O							
0414_00052			5.55	5371562	C/C(=C\C(=O)NC)/OP(=O)(OC)OC								
0414_00053			5.6	5578	COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N	COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N							
0414_00054			5.73	5325	CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N	CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N							
0414_00055			5.83	5359271	CCOC1=C2C3=C(C[C@@H]4[C@H]5[C@]3(CCN4C)[C@@H](O2)[C@H](C=C5)O)C=C1								
0414_00056			5.85	9982	CCNC(C)CC1=CC=CC=C1	CCNC(C)CC1=CC=CC=C1							
0414_00057			5.94	6896	CC1=C(C(=CC=C1)C)N	CC1=C(C(=CC=C1)C)N							
0414_00058			6.11	54675779	C[C@@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O								
0414_00059			6.16	105039	CCNC(C)CC1=CC2=C(C=C1)OCO2	CCNC(C)CC1=CC2=C(C=C1)OCO2							
0414_00060			6.29	5479527	CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\OC)/C3=CSC(=N3)N)SC1)C(=O)O								
0414_00061			6.29	174174	CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3								
0414_00062			6.32	136662877	COC(=O)N/N=C/C1=[N+](C2=CC=CC=C2[N+](=C1)[O-])[O-]								
0414_00063			6.41	5371560	C/C(=C\C(=O)N(C)C)/OP(=O)(OC)OC								
0414_00064			6.57	7526	C1CCN(CC1)N=O	C1CCN(CC1)N=O							
0414_00065			6.61	448223	CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)OC(=O)C3=CC=CC=C3)C(=O)O								
0414_00066			6.62	54675776	C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O								
0414_00067			6.86	31645	CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C	CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C							
0414_00068			6.87	33624	CC(C)(C)NC[C@@H](COC1=NSN=C1N2CCOCC2)O								
0414_00069			6.97	2206	CC1=CC(=O)N(N1C)C2=CC=CC=C2	CC1=CC(=O)N(N1C)C2=CC=CC=C2							
0414_00070			7.12	5328	CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N	CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N							
0414_00071			7.3	446220	CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)OC(=O)C3=CC=CC=C3)C(=O)OC								
0414_00072			7.57	38854	CC1=NN=C(C(=O)N1N)C2=CC=CC=C2	CC1=NN=C(C(=O)N1N)C2=CC=CC=C2							
0414_00073			7.59	5289394	C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)O[C@H]4CC[C@@H]([C@H](O4)C)N(C)C								
0414_00074			7.72	7560	CN(C)C(=O)NC1=CC=CC=C1	CN(C)C(=O)NC1=CC=CC=C1							
0414_00075			7.87	27975	CC1(C(C2=C(O1)C(=CC=C2)OC(=O)NC)O)C	CC1(C(C2=C(O1)C(=CC=C2)OC(=O)NC)O)C							
0414_00076			7.93	6249	CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)O)C								
0414_00077			8.04	86137	CC(C)C1(C(=O)NC(=N1)C2=C(C=C(C=N2)COC)C(=O)O)C	CC(C)C1(C(=O)NC(=N1)C2=C(C=C(C=N2)COC)C(=O)O)C							
0414_00078			8.14	15478	C[C@]12CC[C@@H](C[C@H]1CC[C@@H]3[C@@H]2C[C@H]([C@]4([C@@]3(CC[C@@H]4C5=CC(=O)OC5)O)C)O)O								
0414_00079			8.64	40854	COC(=O)NC1=NC2=C(N1)C=C(C=C2)S(=O)C3=CC=CC=C3	COC(=O)NC1=NC2=C(N1)C=C(C=C2)S(=O)C3=CC=CC=C3							
0414_00080			8.74	13905	CCNC1=NC(=NC(=N1)SC)NCC	CCNC1=NC(=NC(=N1)SC)NCC							
0414_00081			8.75	54671203	C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O								
0414_00082			8.8	13904	CC(C)NC1=NC(=NC(=N1)NC)SC	CC(C)NC1=NC(=NC(=N1)NC)SC							
0414_00083			9.0	3082	CNC(=O)CSP(=S)(OC)OC	CNC(=O)CSP(=S)(OC)OC							
0414_00084			9.02	4928	CC(C)NC1=NC(=NC(=N1)OC)NC(C)C	CC(C)NC1=NC(=NC(=N1)OC)NC(C)C							
0414_00085			9.03	6535	CCOP(=O)(OCC)OCC	CCOP(=O)(OCC)OCC							
0414_00086			9.06	5329	CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N	CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N							
0414_00087			9.1	5355863	C/C(=C\C(=O)OC)/OP(=O)(OC)OC								
0414_00088			9.12	54744	CC1=CC(=C(C=C1)C(=O)OC)C2=NC(C(=O)N2)(C)C(C)C	CC1=CC(=C(C=C1)C(=O)OC)C2=NC(C(=O)N2)(C)C(C)C							
0414_00089			9.19	4946	CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O	CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O							
0414_00090			9.21	5388962	CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O								
0414_00091			9.32	36584	CCNC1=NC(=NC(=N1)OC)NC(C)(C)C	CCNC1=NC(=NC(=N1)OC)NC(C)(C)C							
0414_00092			9.36	5756	C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@H]([C@@H]2O)O)CCC4=C3C=CC(=C4)O								
0414_00093			9.38	4754	CCOC1=CC=C(C=C1)NC(=O)C	CCOC1=CC=C(C=C1)NC(=O)C							
0414_00094			9.51	5390108	C1=CC(=CC=C1C(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-])O								
0414_00095			9.65	36879	CC(C(=NOC(=O)NC)C)SC	CC(C(=NOC(=O)NC)C)SC							
0414_00096			9.71	4628	CCN1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)O	CCN1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)O							
0414_00097			9.73	12560	CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O								
0414_00098			9.81	3100	CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2	CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2							
0414_00099			9.87	5383	CC(C)(C)C1=NN=C(S1)N(C)C(=O)NC	CC(C)(C)C1=NN=C(S1)N(C)C(=O)NC							
0414_00100			10.0	6861	C1=CC=C2C(=C1)C=CC=C2CC(=O)N	C1=CC=C2C(=C1)C=CC=C2CC(=O)N							
0414_00101			10.09	39965	CN1C(=NC(=O)N(C1=O)C2CCCCC2)N(C)C	CN1C(=NC(=O)N(C1=O)C2CCCCC2)N(C)C							
0414_00102			10.14	5280440	CC[C@@H]1[C@H](/C=C(/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)\C)CO[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)C)O)OC)OC								
0414_00103			10.15	91665	C1CC(=O)N2CCC3=CC=CC1=C32	C1CC(=O)N2CCC3=CC=CC1=C32							
0414_00104			10.18	5353395	CC(C)(/C=N/OC(=O)NC)SC								
0414_00105			10.38	13263	CCNC1=NC(=NC(=N1)SC)NC(C)C	CCNC1=NC(=NC(=N1)SC)NC(C)C							
0414_00106			10.41	5323	COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC	COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC							
0414_00107			10.51	2082	CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC	CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC							
0414_00108			10.7	4030	COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3	COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3							
0414_00109			10.73	54687	CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)O)O)O)O								
0414_00110			10.77	5904	CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C								
0414_00111			10.89	53735	CC1=C(C(=CC=C1)C)N(C(=O)COC)N2CCOC2=O	CC1=C(C(=CC=C1)C)N(C(=O)COC)N2CCOC2=O							
0414_00112			11.02	14322	CC1=CC(=CC=C1)OC(=O)NC	CC1=CC(=CC=C1)OC(=O)NC							
0414_00113			11.04	54739	CC(C)C1(C(=O)NC(=N1)C2=NC3=CC=CC=C3C=C2C(=O)O)C	CC(C)C1(C(=O)NC(=N1)C2=NC3=CC=CC=C3C=C2C(=O)O)C							
0414_00114			11.1	84029	CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)O)(C)O								
0414_00115			11.21	2554	C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N	C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N							
0414_00116			11.28	6915744	CC[C@@H]1[C@@]([C@@H]([C@H](/C(=N/OCOCCOC)/[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O								
0414_00117			11.3	16559	C1CCC(CC1)N2C(=O)C3=C(CCC3)NC2=O	C1CCC(CC1)N2C(=O)C3=C(CCC3)NC2=O							
0414_00118			11.39	4095	CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2	CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2							
0414_00119			11.46	30479	CC(C)(C)C1=NN=C(N(C1=O)N)SC	CC(C)(C)C1=NN=C(N(C1=O)N)SC							
0414_00120			11.49	4421	CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O	CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O							
0414_00121			11.51	139832901	C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O	CS(=O)(=O)NC1=NC2=C(C=C(C(=C2)C3=CC=C(C=C3)[N+](=O)[O-])[N+](=O)[O-])NC1=O							
0414_00122			11.57	312440	CC(C)(C)NC(=O)OC1=CC=CC(=C1)NC(=O)N(C)C	CC(C)(C)NC(=O)OC1=CC=CC(=C1)NC(=O)N(C)C							
0414_00123			11.63	91650	CC1=CC(=NC(=N1)NC2=CC=CC=C2)C	CC1=CC(=NC(=N1)NC2=CC=CC=C2)C							
0414_00124			11.72	8594	C1=CC=C2C(=C1)C=CC=C2NC(=O)C3=CC=CC=C3C(=O)O	C1=CC=C2C(=C1)C=CC=C2NC(=O)C3=CC=CC=C3C(=O)O							
0414_00125			11.8	6386307	C/C(=N\OC(=O)N(SN(C(=O)O/N=C(/SC)\C)C)C)/SC								
0414_00126			11.82	15415	CCOC(=O)CC(C(=O)OCC)SP(=O)(OC)OC	CCOC(=O)CC(C(=O)OCC)SP(=O)(OC)OC							
0414_00127			11.83	3293	CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C	CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C							
0414_00128			11.9	4944	CC(C)OC1=CC=CC=C1OC(=O)NC	CC(C)OC1=CC=CC=C1OC(=O)NC							
0414_00129			11.92	3778	CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(C)C	CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(C)C							
0414_00130			11.92	92420	COCCOC1=CC=CC=C1S(=O)(=O)NC(=O)NC2=NC(=NC(=N2)OC)OC	COCCOC1=CC=CC=C1S(=O)(=O)NC(=O)NC2=NC(=NC(=N2)OC)OC							
0414_00131			12.02	175967	CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C2C(=O)CCCC2=O)[N+](=O)[O-]	CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C2C(=O)CCCC2=O)[N+](=O)[O-]							
0414_00132			12.02	5282165	C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)OC(=O)C)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O								
0414_00133			12.06	4929	CC(C)NC1=NC(=NC(=N1)SC)NC(C)C	CC(C)NC1=NC(=NC(=N1)SC)NC(C)C							
0414_00134			12.08	29216	CNC(=O)N(C)C1=NC2=CC=CC=C2S1	CNC(=O)N(C)C1=NC2=CC=CC=C2S1							
0414_00135			12.09	2566	CC1(CC2=C(O1)C(=CC=C2)OC(=O)NC)C	CC1(CC2=C(O1)C(=CC=C2)OC(=O)NC)C							
0414_00136			12.16	52997	CC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC)C	CC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC)C							
0414_00137			12.37	93365	C[C@@H]1CN(C[C@@H](O1)C)CC(C)CC2=CC=C(C=C2)C(C)(C)C								
0414_00138			12.48	91694	CC(CC1=CC=C(C=C1)C(C)(C)C)CN2CCCCC2	CC(CC1=CC=C(C=C1)C(C)(C)C)CN2CCCCC2							
0414_00139			12.53	86160	CCCN(CC)CC1COC2(O1)CCC(CC2)C(C)(C)C	CCCN(CC)CC1COC2(O1)CCC(CC2)C(C)(C)C							
0414_00140			12.56	91590	CC(C)(C)NC1=NC(=NC(=N1)NC2CC2)SC	CC(C)(C)NC1=NC(=NC(=N1)NC2CC2)SC							
0414_00141			12.59	3334	COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3	COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3							
0414_00142			12.6	67215	CN(C)C1=CC=C(C=C1)C(C2=CC=CC=C2)C3=CC=C(C=C3)N(C)C	CN(C)C1=CC=C(C=C1)C(C2=CC=CC=C2)C3=CC=C(C=C3)N(C)C							
0414_00143			12.67	2328	CC(C)N1C(=O)C2=CC=CC=C2NS1(=O)=O	CC(C)N1C(=O)C2=CC=CC=C2NS1(=O)=O							
0414_00144			12.68	91758	CCC(C)SP(=O)(N1CCSC1=O)OCC	CCC(C)SP(=O)(N1CCSC1=O)OCC							
0414_00145			12.82	4284	CCN(CC)C(=O)C1=CC=CC(=C1)C	CCN(CC)C(=O)C1=CC=CC(=C1)C							
0414_00146			12.85	6196	CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O								
0414_00147			12.94	36679	CC(C)C1=CC=C(C=C1)NC(=O)N(C)C	CC(C)C1=CC=C(C=C1)NC(=O)N(C)C							
0414_00148			12.94	42586	CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC	CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC							
0414_00149			12.95	738302	CC1=CC=C(C=C1)NS(=O)(=O)N(C)C	CC1=CC=C(C=C1)NS(=O)(=O)N(C)C							
0414_00150			13.07	34766	CCSCC1=CC=CC=C1OC(=O)NC	CCSCC1=CC=CC=C1OC(=O)NC							
0414_00151			13.1	6623	CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O	CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O							
0414_00152			13.13	31573	CCNC1=NC(=NC(=N1)SC)NC(C)C(C)C	CCNC1=NC(=NC(=N1)SC)NC(C)C(C)C							
0414_00153			13.14	21307	CC1=C(SCCO1)C(=O)NC2=CC=CC=C2	CC1=C(SCCO1)C(=O)NC2=CC=CC=C2							
0414_00154			13.3	26576	CN(C)C(=O)NC1=CC=C(C=C1)OC2=CC=C(C=C2)OC	CN(C)C(=O)NC1=CC=C(C=C1)OC2=CC=C(C=C2)OC							
0414_00155			13.38	5757	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O								
0414_00156			13.52	8292	CCOP(=S)(OCC)OC1=CC=C(C=C1)S(=O)C	CCOP(=S)(OCC)OC1=CC=C(C=C1)S(=O)C							
0414_00157			13.62	17517	CC(C)C1=CC=CC=C1OC(=O)NC	CC(C)C1=CC=CC=C1OC(=O)NC							
0414_00158			13.69	3825	CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O	CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O							
0414_00159			13.71	6013	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C								
0414_00160			13.82	156391	C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O								
0414_00161			14.18	23361	CC1=C(C(=C(C=C1)C(C)(C)C)O)C(=O)O	CC1=C(C(=C(C=C1)C(C)(C)C)O)C(=O)O							
0414_00162			14.2	54960	COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)CC2=CC=CC=C2C(=O)OC)OC	COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)CC2=CC=CC=C2C(=O)OC)OC							
0414_00163			14.21	183094	CC[C@H]1CCC[C@@H]([C@H](C(=O)C2=C[C@H]3[C@@H]4C[C@@H](C[C@H]4C(=C[C@H]3[C@@H]2CC(=O)O1)C)O[C@H]5[C@@H]([C@@H]([C@H]([C@@H](O5)C)OC)OC)OC)C)O[C@H]6CC[C@@H]([C@H](O6)C)N(C)C								
0414_00164			14.21	10800	CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-]	CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-]							
0414_00165			14.24	92421	CCOC(=O)C1CC(=O)C(=C(C2CC2)O)C(=O)C1	CCOC(=O)C1CC(=O)C(=C(C2CC2)O)C(=O)C1							
0414_00166			14.28	86367	CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3	CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3							
0414_00167			14.28	5991	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O								
0414_00168			14.41	223368	C[C@]12CC[C@H]3C(=CCC4=C3C=CC(=C4)O)[C@@H]1CCC2=O								
0414_00169			14.43	38884	CCCCC1=C(N=C(N=C1OS(=O)(=O)N(C)C)NCC)C	CCCCC1=C(N=C(N=C1OS(=O)(=O)N(C)C)NCC)C							
0414_00170			14.6	5870	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O								
0414_00171			14.79	6128	C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C								
0414_00172			14.94	443059	CC[C@H]1CCC[C@@H]([C@H](C(=O)C2=C[C@H]3[C@@H]4C[C@@H](C[C@H]4C=C[C@H]3[C@@H]2CC(=O)O1)O[C@H]5[C@@H]([C@@H]([C@H]([C@@H](O5)C)OC)OC)OC)C)O[C@H]6CC[C@@H]([C@H](O6)C)N(C)C								
0414_00173			14.94	90479	CC(C)OC(=O)C1=CC=CC=C1OP(=S)(N)OC	CC(C)OC(=O)C1=CC=CC=C1OP(=S)(N)OC							
